head;tail;relation
Idiopathic copper-associated cirrhosis;disease;broadMatch
Idiopathic copper-associated cirrhosis;Non-Wilsonian hepatic copper toxicosis of infancy and childhood;exactMatch
Cone dystrophy with supernormal rod response;disease;broadMatch
Cone dystrophy with supernormal rod response;Cone dystrophy with supernormal rod ERG;exactMatch
Cone dystrophy with supernormal rod response;Cone dystrophy with supernormal rod electroretinogram;exactMatch
Cone dystrophy with supernormal rod response;Cone dystrophy with supernormal scotopic electroretinogram;exactMatch
IRVAN syndrome;disease;broadMatch
IRVAN syndrome;Idiopathic retinal vasculitis-aneurysms-neuroretinitis syndrome;exactMatch
Autosomal recessive spastic paraplegia type 18;disease;broadMatch
Autosomal recessive spastic paraplegia type 18;SPG18;exactMatch
Idiopathic uveal effusion syndrome;disease;broadMatch
Phacoanaphylactic uveitis;disease;broadMatch
Phacoanaphylactic uveitis;Endophthalmitis phacoanaphylactica;exactMatch
Phacoanaphylactic uveitis;Lens-induced endophthalmitis;exactMatch
Phacoanaphylactic uveitis;Lens-induced iridocyclitis;exactMatch
Phacoanaphylactic uveitis;Lens-induced uveitis;exactMatch
Phacoanaphylactic uveitis;Phacoallergic endophthalmitis;exactMatch
Phacoanaphylactic uveitis;Phacoantigenic endophthalmitis;exactMatch
Phacoanaphylactic uveitis;Phako-anaphylactic endophthalmitis;exactMatch
Solitary rectal ulcer syndrome;disease;broadMatch
Episodic ataxia type 6;disease;broadMatch
Episodic ataxia type 7;disease;broadMatch
Benign nocturnal alternating hemiplegia of childhood;disease;broadMatch
Alternating hemiplegia;group of disorders;broadMatch
Alternating hemiplegia;Rare genetic neurological disorder;broadMatch
Alternating hemiplegia;Rare neurologic disease;broadMatch
IRIDA syndrome;disease;broadMatch
IRIDA syndrome;Iron-refractory iron deficiency anemia;exactMatch
Non-papillary transitional cell carcinoma of the bladder;disease;broadMatch
Non-papillary transitional cell carcinoma of the bladder;Non-papillary urothelial carcinoma;exactMatch
Cyclosporosis;disease;broadMatch
Grubben-de Cock-Borghgraef syndrome;malformation syndrome;broadMatch
Grubben-de Cock-Borghgraef syndrome;Developmental delay-hypotonia-extremities hypertrophy syndrome;exactMatch
Intermediate osteopetrosis;malformation syndrome;broadMatch
Intermediate osteopetrosis;Autosomal recessive intermediate osteopetrosis;exactMatch
Sterile multifocal osteomyelitis with periostitis and pustulosis;disease;broadMatch
Sterile multifocal osteomyelitis with periostitis and pustulosis;Autoinflammatory disease due to interleukin-1 receptor antagonist deficiency;exactMatch
Sterile multifocal osteomyelitis with periostitis and pustulosis;DIRA;exactMatch
Sterile multifocal osteomyelitis with periostitis and pustulosis;Interleukin-1 receptor antagonist deficiency;exactMatch
Sterile multifocal osteomyelitis with periostitis and pustulosis;OMPP;exactMatch
Congenital alveolar capillary dysplasia;disease;broadMatch
Congenital alveolar capillary dysplasia;ACDMPV;exactMatch
Congenital alveolar capillary dysplasia;Alveolar capillary dysplasia with misalignment of pulmonary veins;exactMatch
Congenital alveolar capillary dysplasia;Alveolar capillary dysplasia with misalignment of pulmonary vessels;exactMatch
Urocanic aciduria;disease;broadMatch
Urocanic aciduria;Encephalopathy due to urocanase deficiency;exactMatch
Leukonychia totalis-acanthosis-nigricans-like lesions-abnormal hair syndrome;disease;broadMatch
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome;disease;broadMatch
Inherited congenital spastic tetraplegia;disease;broadMatch
Inherited congenital spastic tetraplegia;Inherited congenital spastic quadriplegia;exactMatch
Lethal polymalformative syndrome, Boissel type;malformation syndrome;broadMatch
Adult hepatocellular carcinoma;disease;broadMatch
Adult hepatocellular carcinoma;Adult HCC;exactMatch
Congenital lethal myopathy, Compton-North type;disease;broadMatch
GTP cyclohydrolase I deficiency;clinical subtype;broadMatch
GTP cyclohydrolase I deficiency;GTPCH deficiency;exactMatch
GTP cyclohydrolase I deficiency;Hyperphenylalaninemia due to GTP cyclohydrolase deficiency;exactMatch
Mal de débarquement;clinical syndrome;broadMatch
Mal de débarquement;Disembarkment syndrome;exactMatch
Mal de débarquement;MdD;exactMatch
Mal de débarquement;MdDS;exactMatch
Mal de débarquement;Sickness of disembarkment;exactMatch
Guillain-Barré syndrome;Rare neuroinflammatory or neuroimmunological disease;broadMatch
Guillain-Barré syndrome;Acute and subacute inflammatory demyelinating polyneuropathy;broadMatch
Guillain-Barré syndrome;group of disorders;broadMatch
Guillain-Barré syndrome;GBS;exactMatch
Guillain-Barré syndrome;Guillain-Barré-Strohl syndrome;exactMatch
Dysmorphism-pectus carinatum-joint laxity syndrome;malformation syndrome;broadMatch
Dysmorphism-pectus carinatum-joint laxity syndrome;Guízar Vázquez-Sánchez-Manzano syndrome;exactMatch
Macrocephaly-intellectual disability-autism syndrome;disease;broadMatch
Dystonia 16;disease;broadMatch
Dystonia 16;DYT16;exactMatch
Dystonia 16;Early-onset dystonia parkinsonism;exactMatch
Congenital temporomandibular joint ankylosis;disease;broadMatch
Congenital temporomandibular joint ankylosis;Congenital trismus;exactMatch
Temporomandibular joint anomaly;group of disorders;broadMatch
Temporomandibular joint anomaly;Rare maxillo-facial surgical disease;broadMatch
Spindle cell hemangioma;disease;broadMatch
Spindle cell hemangioma;Spindle cell hemangioendothelioma;exactMatch
Infantile hemangioma of rare localization;Rare vascular tumor;broadMatch
Infantile hemangioma of rare localization;group of disorders;broadMatch
Hall-Riggs syndrome;malformation syndrome;broadMatch
Hallermann-Streiff syndrome;malformation syndrome;broadMatch
Hallermann-Streiff syndrome;François dyscephalic syndrome;exactMatch
Hallermann-Streiff syndrome;Oculomandibulofacial syndrome;exactMatch
Hallermann-Streiff-like syndrome;malformation syndrome;broadMatch
Hallermann-Streiff-like syndrome;Dennis-Fairhurst-Moore syndrome;exactMatch
Hallermann-Streiff-like syndrome;Hallermann-Streiff-François syndrome, severe form;exactMatch
Hallermann-Streiff-like syndrome;Severe Hallermann-Streiff-François syndrome;exactMatch
Familial cylindromatosis;clinical subtype;broadMatch
Familial cylindromatosis;Turban tumor syndrome;exactMatch
Hallux varus-preaxial polysyndactyly syndrome;malformation syndrome;broadMatch
Hallux varus-preaxial polysyndactyly syndrome;Kleiner-Holmes syndrome;exactMatch
Spinocerebellar ataxia type 30;disease;broadMatch
Spinocerebellar ataxia type 30;SCA30;exactMatch
Autosomal dominant proximal spinal muscular atrophy;group of disorders;broadMatch
Autosomal dominant proximal spinal muscular atrophy;Genetic motor neuron disease;broadMatch
Specific learning disability;group of disorders;broadMatch
Specific learning disability;Rare neurologic disease;broadMatch
Specific learning disability;Specific learning difficulty;exactMatch
Specific learning disability;Specific learning disorder;exactMatch
Specific language disorder;Specific learning disability;broadMatch
Specific language disorder;group of disorders;broadMatch
Specific language disorder;Dysphasia;exactMatch
Hereditary episodic ataxia;Rare hereditary ataxia;broadMatch
Hereditary episodic ataxia;group of disorders;broadMatch
Episodic ataxia type 5;disease;broadMatch
Cystic hamartoma of lung and kidney;disease;broadMatch
Cystic hamartoma of lung and kidney;Graham-Boyle-Troxell syndrome;exactMatch
Rare vascular tumor;group of disorders;broadMatch
Rare vascular tumor;Vascular anomaly or angioma;broadMatch
Rare vascular tumor;Rare tumor;broadMatch
Genetic vascular anomaly;Rare genetic developmental defect during embryogenesis;broadMatch
Genetic vascular anomaly;group of disorders;broadMatch
Simple vascular malformation;group of disorders;broadMatch
Simple vascular malformation;Vascular anomaly or angioma;broadMatch
Rare capillary malformation;Simple vascular malformation;broadMatch
Rare capillary malformation;group of disorders;broadMatch
Rare venous malformation;Simple vascular malformation;broadMatch
Rare venous malformation;group of disorders;broadMatch
Rare lymphatic system anomaly;Simple vascular malformation;broadMatch
Rare lymphatic system anomaly;group of disorders;broadMatch
Rare arteriovenous malformation;Simple vascular malformation;broadMatch
Rare arteriovenous malformation;group of disorders;broadMatch
Complex vascular malformation with associated anomalies;group of disorders;broadMatch
Complex vascular malformation with associated anomalies;Vascular anomaly or angioma;broadMatch
Complex vascular malformation with associated anomalies;Hemangiolymphangioma;exactMatch
Hip dysplasia, Beukes type;disease;broadMatch
Hip dysplasia, Beukes type;BFHD;exactMatch
Hip dysplasia, Beukes type;Beukes familial hip dysplasia;exactMatch
Hip dysplasia, Beukes type;Cilliers-Beighton syndrome;exactMatch
Hip dysplasia, Beukes type;Premature degenerative osteoarthropathy of the hip;exactMatch
Harrod syndrome;malformation syndrome;broadMatch
Harrod syndrome;Cranio-facio-digito-genital syndrome;exactMatch
Hartnup disease;disease;broadMatch
Hartnup disease;Aminoaciduria, Hartnup type;exactMatch
Hartnup disease;Hartnup disorder;exactMatch
Hartsfield syndrome;malformation syndrome;broadMatch
Hartsfield syndrome;Holoprosencephaly-ectrodactyly-cleft lip/palate syndrome;exactMatch
Hawkinsinuria;disease;broadMatch
Hawkinsinuria;4-HPPD deficiency;exactMatch
Hawkinsinuria;4-alpha-hydroxyphenylpyruvate hydroxylase deficiency;exactMatch
Hawkinsinuria;4-hydroxyphenylpyruvic acid dioxygenase deficiency;exactMatch
HEC syndrome;malformation syndrome;broadMatch
HEC syndrome;Hydrocephalus-endocardial fibroelastosis-cataract syndrome;exactMatch
Cystathioninuria;disease;broadMatch
Cystathioninuria;Cystathionase deficiency;exactMatch
Cystathioninuria;Cystathionine gamma-lyase deficiency syndrome;exactMatch
Cystathioninuria;Gamma-cystathionase deficiency;exactMatch
Kaposiform hemangioendothelioma;disease;broadMatch
Diffuse neonatal hemangiomatosis;malformation syndrome;broadMatch
Solitary fibrous tumor/hemangiopericytoma;disease;broadMatch
Solitary fibrous tumor/hemangiopericytoma;SFT/HPC;exactMatch
Isolated hemihyperplasia;morphological anomaly;broadMatch
Isolated hemihyperplasia;Hemi 3 syndrome;exactMatch
Isolated hemihyperplasia;Hemicorporal hypertrophy;exactMatch
Isolated hemihyperplasia;Isolated hemihypertrophy;exactMatch
Cystinosis;disease;broadMatch
Cystinosis;Protein defect of cystin transport;exactMatch
Hemimelia;group of disorders;broadMatch
Hemimelia;Longitudinal limb defect;broadMatch
Hemimelia;Longitudinal meromelia;exactMatch
Alternating hemiplegia of childhood;disease;broadMatch
Alternating hemiplegia of childhood;AHC;exactMatch
Hemoglobin C disease;disease;broadMatch
Hemoglobin E disease;disease;broadMatch
Atypical hemolytic uremic syndrome;disease;broadMatch
Atypical hemolytic uremic syndrome;Atypical HUS;exactMatch
Atypical hemolytic uremic syndrome;aHUS;exactMatch
Hennekam-Beemer syndrome;malformation syndrome;broadMatch
Hennekam-Beemer syndrome;Mastocytosis-short stature-deafness syndrome;exactMatch
Hennekam-Beemer syndrome;Mastocytosis-short stature-hearing loss syndrome;exactMatch
Ovarian cancer;Rare uterine adnexal tumor;broadMatch
Ovarian cancer;group of disorders;broadMatch
Ovarian cancer;Ovarian malignant tumor;exactMatch
Adenocarcinoma of ovary;disease;broadMatch
Adenocarcinoma of ovary;Ovarian adenocarcinoma;exactMatch
Malignant mixed Müllerian tumor of the ovary;disease;broadMatch
Malignant mixed Müllerian tumor of the ovary;MMMT of the ovary;exactMatch
Malignant mixed Müllerian tumor of the ovary;Ovarian carcinosarcoma;exactMatch
Malignant mixed Müllerian tumor of the ovary;Ovarian malignant mixed Müllerian tumor;exactMatch
Malignant mixed Müllerian tumor of the ovary;Ovarian malignant mixed epithelial mesenchymal tumor;exactMatch
Familial ovarian cancer;Genetic gynecological tumor;broadMatch
Familial ovarian cancer;group of disorders;broadMatch
Familial ovarian cancer;Malignant non-epithelial tumor of ovary;broadMatch
Familial ovarian cancer;Inherited gynecological cancer-predisposing syndrome;broadMatch
Familial ovarian cancer;Familial ovarian malignant tumor;exactMatch
Hereditary site-specific ovarian cancer syndrome;disease;broadMatch
Rare adenocarcinoma of the breast;disease;broadMatch
Metaplastic carcinoma of the breast;disease;broadMatch
Salivary gland type cancer of the breast;disease;broadMatch
Salivary gland type cancer of the breast;Salivary gland type carcinoma of the breast;exactMatch
Rare uterine cancer;group of disorders;broadMatch
Rare uterine cancer;Rare gynecological tumor;broadMatch
Rare uterine cancer;Rare cancer of uterus;exactMatch
Rare uterine cancer;Rare malignant tumor of uterus;exactMatch
Rare uterine cancer;Rare uterine malignant tumor;exactMatch
Rare cancer of corpus uteri;Rare uterine cancer;broadMatch
Rare cancer of corpus uteri;group of disorders;broadMatch
Rare cancer of corpus uteri;Rare malignant tumor of corpus uteri;exactMatch
Rare variants of adenocarcinoma of the corpus uteri;disease;broadMatch
Malignant mixed epithelial and mesenchymal tumor of corpus uteri;Rare cancer of corpus uteri;broadMatch
Malignant mixed epithelial and mesenchymal tumor of corpus uteri;group of disorders;broadMatch
Malignant mixed epithelial and mesenchymal tumor of corpus uteri;Mixed epithelial and mesenchymal cancer of corpus uteri;exactMatch
Hennekam syndrome;malformation syndrome;broadMatch
Hennekam syndrome;Lymphedema-lymphangiectasia-intellectual disability syndrome;exactMatch
Adenosarcoma of the corpus uteri;disease;broadMatch
Carcinofibroma of the corpus uteri;disease;broadMatch
Carcinosarcoma of the corpus uteri;disease;broadMatch
Carcinosarcoma of the corpus uteri;Malignant mixed Müllerian tumor of the corpus uteri;exactMatch
Carcinosarcoma of the corpus uteri;Mixed Müllerian cancer of corpus uteri;exactMatch
Carcinosarcoma of the corpus uteri;Uterine carcinosarcoma;exactMatch
Rhabdomyosarcoma of the corpus uteri;disease;broadMatch
Sarcoma of the corpus uteri;Rare cancer of corpus uteri;broadMatch
Sarcoma of the corpus uteri;group of disorders;broadMatch
Leiomyosarcoma of the corpus uteri;disease;broadMatch
Primitive neuroectodermal tumor of the corpus uteri;disease;broadMatch
Primitive neuroectodermal tumor of the corpus uteri;Malignant peripheral neuroectodermal tumor of the corpus uteri;exactMatch
Primitive neuroectodermal tumor of the corpus uteri;Peripheral neuroectodermal cancer of the corpus uteri;exactMatch
Autoimmune hepatitis;disease;broadMatch
Autoimmune hepatitis;AIH;exactMatch
Endometrial stromal sarcoma;disease;broadMatch
Endometrial stromal sarcoma;Stromal sarcoma of the corpus uteri;exactMatch
Squamous cell carcinoma of the corpus uteri;disease;broadMatch
Squamous cell carcinoma of the corpus uteri;Endometrial squamous cell carcinoma;exactMatch
Undifferentiated carcinoma of the corpus uteri;disease;broadMatch
Undifferentiated carcinoma of the corpus uteri;Endometrial undifferentiated carcinoma;exactMatch
Papillary carcinoma of the corpus uteri;disease;broadMatch
Papillary carcinoma of the corpus uteri;Endometrial capillary carcinoma;exactMatch
High-grade neuroendocrine carcinoma of the corpus uteri;disease;broadMatch
High-grade neuroendocrine carcinoma of the corpus uteri;High-grade neuroendocrine carcinoma of the uterine corpus;exactMatch
High-grade neuroendocrine carcinoma of the corpus uteri;Poorly differentiated neuroendocrine carcinoma of the corpus uteri;exactMatch
High-grade neuroendocrine carcinoma of the corpus uteri;Poorly differentiated neuroendocrine carcinoma of the endometrium;exactMatch
Low-grade neuroendocrine tumor of the corpus uteri;disease;broadMatch
Low-grade neuroendocrine tumor of the corpus uteri;Low-grade neuroendocrine tumor of the uterine corpus;exactMatch
Low-grade neuroendocrine tumor of the corpus uteri;Well-differentiated neuroendocrine neoplasm of the endometrium;exactMatch
Low-grade neuroendocrine tumor of the corpus uteri;Well-differentiated neuroendocrine tumor of the corpus uteri;exactMatch
Low-grade neuroendocrine tumor of the corpus uteri;Well-differentiated neuroendocrine tumor of the endometrium;exactMatch
Transitional cell carcinoma of the corpus uteri;disease;broadMatch
Transitional cell carcinoma of the corpus uteri;Endometrial transitional cell carcinoma;exactMatch
Malignant germ cell tumor of the corpus uteri;disease;broadMatch
Malignant germ cell tumor of the corpus uteri;Germ cell cancer of the corpus uteri;exactMatch
Rare cancer of cervix uteri;Rare uterine cancer;broadMatch
Rare cancer of cervix uteri;group of disorders;broadMatch
Rare cancer of cervix uteri;Rare cervical cancer;exactMatch
Rare cancer of cervix uteri;Rare cervical malignant tumor;exactMatch
Rare cancer of cervix uteri;Rare malignant tumor of cervix uteri;exactMatch
Squamous cell carcinoma of the cervix uteri;disease;broadMatch
Squamous cell carcinoma of the cervix uteri;Cervical squamous cell carcinoma;exactMatch
Adenocarcinoma of the cervix uteri;disease;broadMatch
Adenocarcinoma of the cervix uteri;Cervical adenocarcinoma;exactMatch
High-grade neuroendocrine carcinoma of the cervix uteri;disease;broadMatch
High-grade neuroendocrine carcinoma of the cervix uteri;High-grade neuroendocrine carcinoma of the uterine cervix;exactMatch
High-grade neuroendocrine carcinoma of the cervix uteri;Poorly differentiated neuroendocrine carcinoma of the cervix uteri;exactMatch
High-grade neuroendocrine carcinoma of the cervix uteri;Poorly differentiated neuroendocrine cervical carcinoma;exactMatch
Malignant mixed epithelial and mesenchymal tumor of cervix uteri;Rare cancer of cervix uteri;broadMatch
Malignant mixed epithelial and mesenchymal tumor of cervix uteri;group of disorders;broadMatch
Malignant mixed epithelial and mesenchymal tumor of cervix uteri;Cervical malignant mixed epithelial and mesenchymal tumor;exactMatch
Malignant mixed epithelial and mesenchymal tumor of cervix uteri;Mixed epithelial and mesenchymal cancer of cervix uteri;exactMatch
Carcinosarcoma of the cervix uteri;disease;broadMatch
Carcinosarcoma of the cervix uteri;Cervical carcinosarcoma;exactMatch
Carcinosarcoma of the cervix uteri;Cervical malignant Müllerian mixed tumor;exactMatch
Carcinosarcoma of the cervix uteri;Malignant Müllerian mixed tumor of the cervix uteri;exactMatch
Adenosarcoma of the cervix uteri;disease;broadMatch
Adenosarcoma of the cervix uteri;Cervical adenosarcoma;exactMatch
Sarcoma of cervix uteri;Rare cancer of cervix uteri;broadMatch
Sarcoma of cervix uteri;group of disorders;broadMatch
Sarcoma of cervix uteri;Cervical malignant mesenchymal tumor;exactMatch
Sarcoma of cervix uteri;Cervical sarcoma;exactMatch
Sarcoma of cervix uteri;Malignant mesenchymal tumor of cervix uteri;exactMatch
46,XX ovotesticular disorder of sex development;malformation syndrome;broadMatch
46,XX ovotesticular disorder of sex development;46,XX ovotesticular DSD;exactMatch
Rhabdomyosarcoma of the cervix uteri;disease;broadMatch
Rhabdomyosarcoma of the cervix uteri;Cervical rhabdomyosarcoma;exactMatch
Leiomyosarcoma of the cervix uteri;disease;broadMatch
Leiomyosarcoma of the cervix uteri;Cervical leiomyosarcoma;exactMatch
Primitive neuroectodermal tumor of the cervix uteri;disease;broadMatch
Primitive neuroectodermal tumor of the cervix uteri;Cervical malignant peripheral neuroectodermal tumor;exactMatch
Primitive neuroectodermal tumor of the cervix uteri;Cervical peripheral neuroectodermal cancer;exactMatch
Primitive neuroectodermal tumor of the cervix uteri;Malignant peripheral neuroectodermal tumor of the cervix uteri;exactMatch
Primitive neuroectodermal tumor of the cervix uteri;Peripheral neuroectodermal cancer of cervix uteri;exactMatch
Papillary carcinoma of the cervix uteri;disease;broadMatch
Papillary carcinoma of the cervix uteri;Cervical papillary carcinoma;exactMatch
Adenoid cystic carcinoma of the cervix uteri;disease;broadMatch
Adenoid cystic carcinoma of the cervix uteri;Cervical adenoid cystic carcinoma;exactMatch
Adenoid basal carcinoma of the cervix uteri;disease;broadMatch
Adenoid basal carcinoma of the cervix uteri;Cervical adenoid basal carcinoma;exactMatch
Glassy cell carcinoma of the cervix uteri;disease;broadMatch
Malignant germ cell tumor of the cervix uteri;disease;broadMatch
Malignant germ cell tumor of the cervix uteri;Cervical germ cell cancer;exactMatch
Malignant germ cell tumor of the cervix uteri;Cervical malignant germ cell tumor;exactMatch
Malignant germ cell tumor of the cervix uteri;Germ cell cancer of the cervix uteri;exactMatch
Hernández-Aguirre Negrete syndrome;malformation syndrome;broadMatch
Hernández-Aguirre Negrete syndrome;Intellectual disability-epilepsy-bulbous nose syndrome;exactMatch
Cystinuria;disease;broadMatch
Cystinuria;Cystinuria-lysinuria syndrome;exactMatch
Congenital diaphragmatic hernia;morphological anomaly;broadMatch
Congenital diaphragmatic hernia;CDH;exactMatch
Diaphragmatic defect-limb deficiency-skull defect syndrome;malformation syndrome;broadMatch
Diaphragmatic defect-limb deficiency-skull defect syndrome;Froster-Huch syndrome;exactMatch
Donnai-Barrow syndrome;malformation syndrome;broadMatch
Donnai-Barrow syndrome;DBS/FOAR syndrome;exactMatch
Donnai-Barrow syndrome;Diaphragmatic hernia-exomphalos-hypertelorism syndrome;exactMatch
Donnai-Barrow syndrome;Diaphragmatic hernia-hypertelorism-myopia-deafness syndrome;exactMatch
Donnai-Barrow syndrome;Diaphragmatic hernia-hypertelorism-myopia-hearing loss syndrome;exactMatch
Donnai-Barrow syndrome;FOAR syndrome;exactMatch
Donnai-Barrow syndrome;Facio-oculo-acoustico-renal syndrome;exactMatch
Donnai-Barrow syndrome;Holmes-Schepens syndrome;exactMatch
Donnai-Barrow syndrome;Syndrome of ocular and facial anomalies, telecanthus and deafness;exactMatch
Donnai-Barrow syndrome;Syndrome of ocular and facial anomalies, telecanthus and hearing loss;exactMatch
Craniosynostosis, Herrmann-Opitz type;malformation syndrome;broadMatch
Lissencephaly type 1 due to doublecortin gene mutation;disease;broadMatch
Lissencephaly type 1 due to doublecortin gene mutation;X-linked lissencephaly type 1;exactMatch
Nodular neuronal heterotopia;morphological anomaly;broadMatch
Congenital stationary night blindness;disease;broadMatch
Congenital stationary night blindness;Congenital essential nyctalopia;exactMatch
Hirschsprung disease-type D brachydactyly syndrome;malformation syndrome;broadMatch
Hirschsprung disease-ganglioneuroblastoma syndrome;malformation syndrome;broadMatch
Mowat-Wilson syndrome;malformation syndrome;broadMatch
Mowat-Wilson syndrome;Hirschsprung disease-intellectual disability syndrome;exactMatch
Hirschsprung disease-nail hypoplasia-dysmorphism syndrome;malformation syndrome;broadMatch
Hirschsprung disease-nail hypoplasia-dysmorphism syndrome;Al Gazali-Donnai-Muller syndrome;exactMatch
Hirschsprung disease-deafness-polydactyly syndrome;malformation syndrome;broadMatch
Hirschsprung disease-deafness-polydactyly syndrome;Hirschsprung disease-hearing loss-polydactyly syndrome;exactMatch
Hirschsprung disease-deafness-polydactyly syndrome;Santos-Mateus-Leal syndrome;exactMatch
Histidinemia;disease;broadMatch
Histidinemia;HAL deficiency;exactMatch
Histidinemia;HIS deficiency;exactMatch
Histidinemia;Histidase deficiency;exactMatch
Histidinemia;Histidine ammonia-lyase deficiency;exactMatch
Histidinemia;Histidinuria;exactMatch
Histidinemia;Hyperhistidinemia;exactMatch
Histidinuria-renal tubular defect syndrome;disease;broadMatch
Neuronal ceroid lipofuscinosis;Rare neurodegenerative disease;broadMatch
Neuronal ceroid lipofuscinosis;Genetic neurodegenerative disease;broadMatch
Neuronal ceroid lipofuscinosis;Lysosomal disease with epilepsy;broadMatch
Neuronal ceroid lipofuscinosis;group of disorders;broadMatch
Neuronal ceroid lipofuscinosis;Lysosomal disease;broadMatch
Neuronal ceroid lipofuscinosis;Neurometabolic disease;broadMatch
Neuronal ceroid lipofuscinosis;Metabolic disease with dementia;broadMatch
Neuronal ceroid lipofuscinosis;NCL;exactMatch
Holoprosencephaly;malformation syndrome;broadMatch
Holoprosencephaly;HPE;exactMatch
Holoprosencephaly-craniosynostosis syndrome;malformation syndrome;broadMatch
Holoprosencephaly-craniosynostosis syndrome;Camero-Lituania-Cohen syndrome;exactMatch
Holoprosencephaly-craniosynostosis syndrome;Genoa syndrome;exactMatch
Holoprosencephaly-caudal dysgenesis syndrome;malformation syndrome;broadMatch
Holoprosencephaly-postaxial polydactyly syndrome;malformation syndrome;broadMatch
Holoprosencephaly-postaxial polydactyly syndrome;Pseudo-trisomy 13 syndrome;exactMatch
Transposition of the great arteries;group of disorders;broadMatch
Transposition of the great arteries;Transposition of the great arteries and conotruncal cardiac anomaly;broadMatch
Transposition of the great arteries;Complete transposition;exactMatch
Transposition of the great arteries;TGA;exactMatch
Transposition of the great arteries;TGV;exactMatch
Transposition of the great arteries;Transposition of the great vessels;exactMatch
Congenitally corrected transposition of the great arteries;morphological anomaly;broadMatch
Congenitally corrected transposition of the great arteries;Congenitally corrected transposition of the great vessels;exactMatch
Congenitally corrected transposition of the great arteries;Discordant ventriculoarterial and atrioventricular connections;exactMatch
Congenitally corrected transposition of the great arteries;Double discordance;exactMatch
Congenitally corrected transposition of the great arteries;L-transposition of the great arteries;exactMatch
Congenitally corrected transposition of the great arteries;Levo-transposition of the great arteries;exactMatch
Congenitally corrected transposition of the great arteries;Ventricular inversion;exactMatch
Congenitally corrected transposition of the great arteries;Ventriculoarterial and atrioventricular discordance;exactMatch
Holzgreve syndrome;malformation syndrome;broadMatch
Holzgreve syndrome;Cleft palate-Potter sequence-congenital heart anomalies-mesoaxial polydactyly-multiple malformations syndrome;exactMatch
Holzgreve syndrome;Holzgreve-Wagner-Rehder syndrome;exactMatch
Isolated congenitally uncorrected transposition of the great arteries;clinical subtype;broadMatch
Isolated congenitally uncorrected transposition of the great arteries;Isolated congenitally uncorrected transposition of the great vessels;exactMatch
Congenitally uncorrected transposition of the great arteries with cardiac malformation;clinical subtype;broadMatch
Congenitally uncorrected transposition of the great arteries with cardiac malformation;Congenitally uncorrected transposition of the great vessels with cardiac malformation;exactMatch
Congenitally uncorrected transposition of the great arteries with cardiac malformation;TGA with cardiac malformation;exactMatch
Osteogenesis imperfecta type 1;clinical subtype;broadMatch
Osteogenesis imperfecta type 1;Adair-Dighton syndrome;exactMatch
Osteogenesis imperfecta type 1;Mild osteogenesis imperfecta;exactMatch
Osteogenesis imperfecta type 1;Non-deforming osteogenesis imperfecta;exactMatch
Osteogenesis imperfecta type 1;OI type 1;exactMatch
Osteogenesis imperfecta type 1;Van der Hoeve syndrome;exactMatch
Osteogenesis imperfecta type 2;clinical subtype;broadMatch
Osteogenesis imperfecta type 2;Lethal osteogenesis imperfecta;exactMatch
Osteogenesis imperfecta type 2;OI type 2;exactMatch
Osteogenesis imperfecta type 3;clinical subtype;broadMatch
Osteogenesis imperfecta type 3;OI type 3;exactMatch
Osteogenesis imperfecta type 3;Progressive deforming osteogenesis imperfecta;exactMatch
Osteogenesis imperfecta type 3;Severe osteogenesis imperfecta;exactMatch
Osteogenesis imperfecta type 4;clinical subtype;broadMatch
Osteogenesis imperfecta type 4;OI type 4;exactMatch
Osteogenesis imperfecta type 5;clinical subtype;broadMatch
Osteogenesis imperfecta type 5;OI type 5;exactMatch
Classic pantothenate kinase-associated neurodegeneration;clinical subtype;broadMatch
Classic pantothenate kinase-associated neurodegeneration;NBIA1, classic form;exactMatch
Classic pantothenate kinase-associated neurodegeneration;Neurodegeneration with brain iron accumulation type 1, classic form;exactMatch
Classic pantothenate kinase-associated neurodegeneration;PKAN, classic form;exactMatch
Atypical pantothenate kinase-associated neurodegeneration;clinical subtype;broadMatch
Atypical pantothenate kinase-associated neurodegeneration;NBIA1, atypical form;exactMatch
Atypical pantothenate kinase-associated neurodegeneration;Neurodegeneration with brain iron accumulation type 1, atypical form;exactMatch
Atypical pantothenate kinase-associated neurodegeneration;PKAN, atypical form;exactMatch
Methylcobalamin deficiency type cblE;clinical subtype;broadMatch
Methylcobalamin deficiency type cblE;Functional methionine synthase deficiency type cblE;exactMatch
Niemann-Pick disease type C, severe perinatal form;clinical subtype;broadMatch
Niemann-Pick disease type C, severe early infantile neurologic onset;clinical subtype;broadMatch
Niemann-Pick disease type C, late infantile neurologic onset;clinical subtype;broadMatch
Niemann-Pick disease type C, juvenile neurologic onset;clinical subtype;broadMatch
Niemann-Pick disease type C, juvenile neurologic onset;Niemann-Pick disease type C, classic form;exactMatch
Niemann-Pick disease type C, adult neurologic onset;clinical subtype;broadMatch
Isolated Dandy-Walker malformation;morphological anomaly;broadMatch
Methylcobalamin deficiency type cblG;clinical subtype;broadMatch
Methylcobalamin deficiency type cblG;Functional methionine synthase deficiency type cblG;exactMatch
Bockenheimer syndrome;malformation syndrome;broadMatch
Bockenheimer syndrome;Genuine diffuse phlebectasia;exactMatch
Spinocerebellar ataxia type 31;disease;broadMatch
