head;tail;relation
Captafol (substance);Difolatan;exactMatch
Verapamil hydrochloride (substance);Ipoveratril hydrochloride;exactMatch
Wood (substance);Plant material (substance);broadMatch
Neocinchophen (substance);Quinoline (substance);broadMatch
Substance with aminoglycoside structure and antibacterial mechanism of action (substance);Substance with aminoglycoside structure and antibacterial mechanism of action;exactMatch
Methylpentynol (substance);3-methyl-1-pentyn-3-ol;exactMatch
Methylpentynol (substance);Methylparafynol;exactMatch
Zinc phenolsulfonate (substance);Zinc compound (substance);broadMatch
Zinc phenolsulfonate (substance);Zinc phenolsulphonate;exactMatch
Yttrium-90 (substance);Yttrium radioisotope (substance);broadMatch
Yttrium-90 (substance);90-Y;exactMatch
Dextran 75 (substance);Dextran (substance);broadMatch
Cinchonine (substance);Cinchona alkaloid (substance);broadMatch
Codeine sulfate (substance);Codeine sulphate;exactMatch
Human alpha1 proteinase inhibitor (substance);A-1AT - alpha-1-antitrypsin;exactMatch
Human alpha1 proteinase inhibitor (substance);AAT - alpha-1-antitrypsin;exactMatch
Human alpha1 proteinase inhibitor (substance);Alpha 1 proteinase inhibitor;exactMatch
Human alpha1 proteinase inhibitor (substance);Alpha-1-antiprotease;exactMatch
Human alpha1 proteinase inhibitor (substance);Alpha-1-antitrypsin;exactMatch
Human alpha1 proteinase inhibitor (substance);Alpha-1-protease inhibitor;exactMatch
Human alpha1 proteinase inhibitor (substance);Alpha1-proteinase inhibitor;exactMatch
Human alpha1 proteinase inhibitor (substance);Alpha>1< anti-trypsin;exactMatch
Human alpha1 proteinase inhibitor (substance);Alpha>1< protease inhibitor;exactMatch
Amfecloral (substance);Amphechloral;exactMatch
Amfecloral (substance);Amphecloral;exactMatch
Dihydroxyacetone (substance);Simple physiological organic compound (substance);broadMatch
Isoleucine (substance);Ile - Isoleucine;exactMatch
Isoleucine (substance);L-Isoleucine;exactMatch
Beeswax (substance);Wax (substance);broadMatch
Beeswax (substance);Yellow wax;exactMatch
Diphenoxylate (substance);Isonipecotic acid (substance);broadMatch
Diethylene glycol monobutyl ether (substance);Substance with ether structure (substance);broadMatch
Diethylene glycol monobutyl ether (substance);Butyl carbitol;exactMatch
Diethylene glycol monobutyl ether (substance);Carbitol ester;exactMatch
Antigen of Corynebacterium diphtheriae (substance);Antigen of bacteria (substance);broadMatch
Antigen of Corynebacterium diphtheriae (substance);Antigen of Corynebacterium diphtheriae;exactMatch
Antigen of Corynebacterium diphtheriae (substance);Corynebacterium diphtheriae Ag;exactMatch
Air (substance);Gaseous substance (substance);broadMatch
Glycine (substance);Glycine - amino acid;exactMatch
Tatumella ptyseos (organism);Genus Tatumella (organism);broadMatch
Tatumella ptyseos (organism);CDC group E9;exactMatch
Disaccharide (substance);Simple carbohydrate (substance);broadMatch
Talc (substance);Native hydrous magnesium silicate;exactMatch
Talc (substance);Talc dusting powder;exactMatch
Talc (substance);Talcum;exactMatch
Talc (substance);Talcum powder;exactMatch
Oil of cumin (substance);Oil of champaca (substance);broadMatch
Maltose tetrapalmitate (substance);Antineoplastic agent (substance);broadMatch
Maltose tetrapalmitate (substance);MTP;exactMatch
Cyclohexanone (substance);Cyclic ketone (substance);broadMatch
Cyclohexanone (substance);Pimelic ketone;exactMatch
Tuaminoheptane (substance);Amfetamine and amfetamine derivative (substance);broadMatch
Autograft (substance);Tissue graft - material (substance);broadMatch
Autograft (substance);Autochthonous graft;exactMatch
Autograft (substance);Autogenous graft;exactMatch
Autograft (substance);Autologous graft;exactMatch
Autograft (substance);Autoplast;exactMatch
Ferrocyanide salt (substance);Iron compound (substance);broadMatch
Antigen of Corynebacterium diphtheriae toxoid (substance);Antigen of Corynebacterium diphtheriae (substance);broadMatch
Antigen of Corynebacterium diphtheriae toxoid (substance);Antigen of Corynebacterium diphtheriae toxoid;exactMatch
Antigen of Corynebacterium diphtheriae toxoid (substance);Corynebacterium diphtheriae inactivated toxin antigen;exactMatch
Antigen of Corynebacterium diphtheriae toxoid (substance);Corynebacterium diphtheriae toxoid Ag;exactMatch
Styramate (substance);Skeletal muscle relaxant (substance);broadMatch
Sterol (substance);Lipid (substance);broadMatch
Diethanolamine-p-methoxycinnamate (substance);Cinnamic acid ester (substance);broadMatch
Cloxazolam (substance);Benzodiazepine (substance);broadMatch
Cloxazolam (substance);Cloxazolazepam;exactMatch
Deslanoside (substance);Deacetyllanatoside C;exactMatch
Deslanoside (substance);Desacetyllanatoside C;exactMatch
Ibacitabine (substance);5-iodo-2'-deoxycytidine;exactMatch
Dibenzothiepin (substance);Antidepressant (substance);broadMatch
Non-steroidal anti-inflammatory agent (product);Medicinal product categorized by therapeutic role (product);broadMatch
Non-steroidal anti-inflammatory agent (product);NSAID;exactMatch
Non-steroidal anti-inflammatory agent (product);NSAID - Non-steroidal anti-inflammatory drug;exactMatch
Non-steroidal anti-inflammatory agent (product);Non-steroidal anti-inflammatory drug;exactMatch
Non-steroidal anti-inflammatory agent (product);Nonsteroidal anti-inflammatory agent;exactMatch
Operation on nervous system (procedure);Operative procedure on nervous system;exactMatch
n-Butyl acetate (substance);Acetic acid ester (substance);broadMatch
n-Butyl acetate (substance);Acetic acid butyl ester;exactMatch
n-Butyl acetate (substance);Butyl acetate;exactMatch
Somatotropin releasing factor (substance);GHRH - Growth hormone releasing hormone;exactMatch
Somatotropin releasing factor (substance);GRF - Growth hormone releasing factor;exactMatch
Somatotropin releasing factor (substance);GRH;exactMatch
Somatotropin releasing factor (substance);Growth hormone releasing factor;exactMatch
Somatotropin releasing factor (substance);Growth hormone releasing hormone;exactMatch
Somatotropin releasing factor (substance);SRF;exactMatch
Somatotropin releasing factor (substance);Somatorelin;exactMatch
Somatotropin releasing factor (substance);Somatotropin releasing hormone;exactMatch
Dehydrocorticosterone (substance);11-dehydrocorticosterone;exactMatch
Dehydrocorticosterone (substance);4-pregnen-21-ol-3,11,20-trione;exactMatch
Dehydrocorticosterone (substance);Compound A;exactMatch
Zolamine (substance);Non-opioid analgesic (substance);broadMatch
Alpha-glucosidase (substance);Glucoinvertase;exactMatch
Alpha-glucosidase (substance);Glucosidosucrase;exactMatch
Alpha-glucosidase (substance);Maltase;exactMatch
Alpha-glucosidase (substance);Maltase-glucoamylase;exactMatch
Streptozocin (substance);Streptozotocin;exactMatch
Triacetin (substance);Glyceryl triacetate;exactMatch
12-hydroperoxy eicosatetraenoic acid (substance);Mediator of inflammation (substance);broadMatch
12-hydroperoxy eicosatetraenoic acid (substance);12-HPETE;exactMatch
Aniline (substance);Amine (substance);broadMatch
Aniline (substance);Benzenamine;exactMatch
Aniline (substance);Phenylamine;exactMatch
Cholic acid (substance);Trihydroxy bile acid (substance);broadMatch
Cholic acid (substance);3 alpha, 7 alpha, 12 alpha, Trihydroxycholanic acid;exactMatch
Cholic acid (substance);CA - Cholic acid;exactMatch
Cholic acid (substance);Tri-saturated bile acid;exactMatch
Infection caused by Crenosoma (disorder);Crenosomosis;exactMatch
Infection caused by Crenosoma (disorder);Infection caused by Crenosoma;exactMatch
Apraclonidine hydrochloride (substance);Aplonidine hydrochloride;exactMatch
Apraclonidine hydrochloride (substance);p-Aminoclonidine hydrochloride;exactMatch
Disease caused by parasite (disorder);Infestation;exactMatch
Disease caused by parasite (disorder);Parasite infestation;exactMatch
Disease caused by parasite (disorder);Parasitic disease;exactMatch
Disease caused by parasite (disorder);Parasitic infection;exactMatch
Disease caused by parasite (disorder);Parasitic infectious disease;exactMatch
Disease caused by parasite (disorder);Parasitism;exactMatch
Disease caused by parasite (disorder);Parasitosis;exactMatch
Pralidoxime chloride (substance);2-PAM chloride;exactMatch
Pralidoxime chloride (substance);2-pyridine aldoxime methochloride;exactMatch
Sulfatase (substance);6-sulfatase;exactMatch
Sulfatase (substance);Sulfuric ester hydrolase;exactMatch
Sclerectomy (procedure);Holth punch operation on sclera;exactMatch
Sclerectomy (procedure);Resection of sclera;exactMatch
Upper female genital tract operation (procedure);Gynaecological operation on upper female genital tract;exactMatch
Upper female genital tract operation (procedure);Gynecological operation on upper female genital tract;exactMatch
Naphthalene (substance);Polyaromatic hydrocarbon (substance);broadMatch
Naphthalene (substance);Naphthalin;exactMatch
Naphthalene (substance);Naphthene;exactMatch
Petroleum distillate (substance);Benzine;exactMatch
Petroleum distillate (substance);Naphtha;exactMatch
Petroleum distillate (substance);Petroleum benzine;exactMatch
Petroleum distillate (substance);Petroleum ether;exactMatch
Petroleum distillate (substance);Petroleum naphtha;exactMatch
Thioperazine (substance);Phenothiazine and phenothiazine derivative (substance);broadMatch
Skeletal muscle relaxant (product);Medicinal product categorized by therapeutic role (product);broadMatch
Skeletal muscle relaxant (product);Skeletal muscle tone depressant;exactMatch
Activated attapulgite (substance);Aluminium magnesium silicate;exactMatch
Activated attapulgite (substance);Aluminum magnesium silicate;exactMatch
Activated attapulgite (substance);Attapulgite activated;exactMatch
Hematopoietic factor (substance);Biological substance (substance);broadMatch
Phenyl glycidyl ether (substance);Phenylglycidyl ether;exactMatch
Side (qualifier value);Relative sites (qualifier value);broadMatch
von Willebrand factor (substance);Factor VIII vWF;exactMatch
von Willebrand factor (substance);vWF- von Willebrand factor;exactMatch
von Willebrand factor (substance);von Willebrand factor ristocetin cofactor;exactMatch
Hyperalimentation (product);Medicinal product categorized by therapeutic role (product);broadMatch
Colecalciferol (substance);Activated 7-dehydrocholesterol;exactMatch
Colecalciferol (substance);D3 - cholecalciferol;exactMatch
Colecalciferol (substance);D3 - colecalciferol;exactMatch
Colecalciferol (substance);VITD - Colecalciferol;exactMatch
Colecalciferol (substance);VITD - cholecalciferol;exactMatch
Colecalciferol (substance);Vitamin D3;exactMatch
Colecalciferol (substance);Vitamin D>3<;exactMatch
Methdilazine (substance);Phenothiazine derivative (substance);broadMatch
Dodecarbonium chloride (substance);Urolocide;exactMatch
Potassium chlorate (substance);Potassium compound (substance);broadMatch
Glucurolactone (substance);Direct acting anticoagulant (substance);broadMatch
Vaccine product containing only live attenuated Mycobacterium bovis antigen (medicinal product);BCG (Bacillus Calmette-Guerin) vaccine;exactMatch
Vaccine product containing only live attenuated Mycobacterium bovis antigen (medicinal product);Bacillus Calmette-Guerin vaccine;exactMatch
Vaccine product containing only live attenuated Mycobacterium bovis antigen (medicinal product);Live attenuated Mycobacterium bovis antigen only vaccine product;exactMatch
Scleral structure (body structure);Sclera;exactMatch
Scleral structure (body structure);White of eye;exactMatch
Phenacemide (substance);Phenylacetylcarbamide;exactMatch
Phenacemide (substance);Phenylacetylurea;exactMatch
Dropropizine (substance);Dipropizine;exactMatch
Diethyl phthalate (substance);Diethylphthalate;exactMatch
Indole (substance);Pyrrole (substance);broadMatch
Infectious disease of genitourinary system (disorder);Infectious disease of genitourinary tract;exactMatch
Dibenzazepine derivative (substance);Tricyclic antidepressant (substance);broadMatch
Carbon compound (substance);Carbon and carbon compound (substance);broadMatch
Tolazoline hydrochloride (substance);Benzazoline hydrochloride;exactMatch
Antigen of inactivated whole Rabies lyssavirus grown in cellular line (substance);Antigen of inactivated whole Rabies lyssavirus (substance);broadMatch
Antigen of inactivated whole Rabies lyssavirus grown in cellular line (substance);Antigen of inactivated whole Rabies lyssavirus grown in cellular line;exactMatch
Antigen of inactivated whole Rabies lyssavirus grown in cellular line (substance);Inactivated whole Rabies lyssavirus Ag grown in cellular line;exactMatch
Antigen of inactivated whole Rabies lyssavirus grown in cellular line (substance);Inactivated whole Rabies virus antigen grown in cellular line;exactMatch
Mafenide acetate (substance);Maphenide acetate;exactMatch
Xylose (substance);Pentose (substance);broadMatch
Xylose (substance);D-xylose;exactMatch
Fungicide (substance);Pesticide (substance);broadMatch
Glycolipid (substance);Lipid (substance);broadMatch
Glycolipid (substance);Glycolipids;exactMatch
Glycolipid (substance);Glycosphingolipid;exactMatch
Fluindione (substance);Indanedione (substance);broadMatch
Congenital anomaly of eye (disorder);Congenital abnormality of eye;exactMatch
Congenital anomaly of eye (disorder);Congenital anomaly of the globe;exactMatch
Congenital anomaly of eye (disorder);Congenital deformity of eye;exactMatch
Congenital anomaly of eye (disorder);Congenital eye anomalies;exactMatch
Congenital anomaly of eye (disorder);Congenital malformation of eye;exactMatch
Chronic ulcer of skin (disorder);Chronic skin ulcer;exactMatch
Bryonidin (substance);Plant glycoside (substance);broadMatch
Penthienate (substance);Antispasmodic (substance);broadMatch
Disorder of soft tissue (disorder);Soft tissue disorder;exactMatch
Vaccine product containing only Neisseria meningitidis serogroup A, C, W135 and Y capsular polysaccharide conjugated antigens (medicinal product);Meningococcus A, C, W135 and Y capsular polysaccharide conjugated vaccine;exactMatch
Potassium compound (substance);Potassium and potassium compound (substance);broadMatch
Lower urinary tract structure (body structure);Lower urinary tract;exactMatch
Disease caused by Filoviridae (disorder);Disease caused by Filoviridae;exactMatch
Vaccine product containing only Neisseria meningitidis serogroup B antigen (medicinal product);Meningococcus serogroup B vaccine;exactMatch
Female pelvic inflammatory disease (disorder);Female pelvic inflammation;exactMatch
Female pelvic inflammatory disease (disorder);PID - pelvic inflammatory disease;exactMatch
Female pelvic inflammatory disease (disorder);Pelvic inflammatory disease;exactMatch
Infection of skin and/or subcutaneous tissue (disorder);Infective dermatological disorders;exactMatch
Infection of skin and/or subcutaneous tissue (disorder);Skin and subcutaneous tissue infection;exactMatch
Infection of skin and/or subcutaneous tissue (disorder);Skin infection;exactMatch
Blood group antibody (substance);Hematopoietic system antibody (substance);broadMatch
Decreased lactation (finding);Hypogalactia;exactMatch
Decreased lactation (finding);Hypolactation;exactMatch
Decreased lactation (finding);Inadequate lactation;exactMatch
Decreased lactation (finding);Insufficient lactation;exactMatch
Decreased lactation (finding);Poor lactation;exactMatch
Pentetrazol (substance);Azole (substance);broadMatch
Pentetrazol (substance);Pentylenetetrazol;exactMatch
Vaccine product containing only Human papillomavirus 16 and 18 antigens (medicinal product);Human papillomavirus 16 and 18 vaccine;exactMatch
Congenital anomaly of skin (disorder);Congenital cutaneous anomaly;exactMatch
Congenital anomaly of skin (disorder);Congenital malformation of the skin;exactMatch
Congenital anomaly of skin (disorder);Congenital skin anomalies;exactMatch
Berberine (substance);Plant alkaloid (substance);broadMatch
Vaccine product containing only Human papillomavirus 6, 11, 16 and 18 antigens (medicinal product);Human papillomavirus 6, 11, 16 and 18 vaccine;exactMatch
Gallium-67 (substance);Gallium radioisotope (substance);broadMatch
Gallium-67 (substance);67-Ga;exactMatch
Antigen of inactivated whole Rabies lyssavirus (substance);Antigen of Rabies lyssavirus (substance);broadMatch
Antigen of inactivated whole Rabies lyssavirus (substance);Antigen of inactivated whole Rabies lyssavirus;exactMatch
Antigen of inactivated whole Rabies lyssavirus (substance);Inactivated whole Rabies lyssavirus Ag;exactMatch
Antigen of inactivated whole Rabies lyssavirus (substance);Inactivated whole Rabies virus antigen;exactMatch
Lung surfactant (substance);Pulmonary surfactant;exactMatch
Vaccine product containing only Clostridium tetani toxoid antigen (medicinal product);Tetanus toxoid vaccine;exactMatch
Trimetaphan camsilate (substance);Trimethaphan camphorsulfonate;exactMatch
Trimetaphan camsilate (substance);Trimethaphan camphorsulphonate;exactMatch
Aminosalicylate sodium (substance);Sodium aminosalicylate;exactMatch
Adult vaccine product containing only Clostridium tetani and Corynebacterium diphtheriae toxoids (medicinal product);Adult diphtheria and tetanus toxoids vaccine;exactMatch
Vaccine product containing only Haemophilus influenzae type B capsular polysaccharide antigen conjugated (medicinal product);Haemophilus influenzae type B capsular polysaccharide conjugated vaccine;exactMatch
Isopropamide (substance);Antispasmodic (substance);broadMatch
Congenital malformation of genital organs (disorder);Congenital anomaly of genital organ;exactMatch
Congenital malformation of genital organs (disorder);Congenital deformity of genital organ;exactMatch
Congenital malformation of genital organs (disorder);Congenital genital organ anomalies;exactMatch
Adult vaccine product containing only acellular Bordetella pertussis and Clostridium tetani toxoid and Corynebacterium diphtheriae toxoid antigens (medicinal product);Adult diphtheria toxoid and acellular pertussis and tetanus toxoid vaccine;exactMatch
Butizide (substance);Buthiazide;exactMatch
Pediatric vaccine product containing only whole cell Bordetella pertussis and Clostridium tetani toxoid and Corynebacterium diphtheriae toxoid (medicinal product);Diphtheria toxoid and whole cell pertussis and tetanus toxoid paediatric vaccine;exactMatch
Pediatric vaccine product containing only whole cell Bordetella pertussis and Clostridium tetani toxoid and Corynebacterium diphtheriae toxoid (medicinal product);Diphtheria toxoid and whole cell pertussis and tetanus toxoid pediatric vaccine;exactMatch
Cystoscope, device (physical object);Urinary endoscope (physical object);broadMatch
Cystoscope, device (physical object);Cystoscope, device;exactMatch
Brassica (organism);Family Brassicaceae (organism);broadMatch
Pediatric vaccine product containing only whole cell Bordetella pertussis and Corynebacterium diphtheriae toxoid and Clostridium tetani toxoid and Haemophilus influenzae type B capsular polysaccharide conjugated antigens (medicinal product);Diphtheria toxoid and Haemophilus influenzae type B and whole cell pertussis and tetanus toxoid paediatric vaccine;exactMatch
Pediatric vaccine product containing only whole cell Bordetella pertussis and Corynebacterium diphtheriae toxoid and Clostridium tetani toxoid and Haemophilus influenzae type B capsular polysaccharide conjugated antigens (medicinal product);Diphtheria toxoid and Haemophilus influenzae type B and whole cell pertussis and tetanus toxoid pediatric vaccine;exactMatch
Deoxyadenylic acid (substance);Deoxy adenosine monophosphate;exactMatch
Deoxyadenylic acid (substance);dAMP;exactMatch
Structure of skin region (body structure);Skin part (body structure);broadMatch
Structure of skin region (body structure);Skin region;exactMatch
Pediatric vaccine product containing only acellular Bordetella pertussis, Clostridium tetani and Corynebacterium diphtheriae toxoids, Haemophilus influenzae type B capsular polysaccharide conjugated, Hepatitis B virus surface antigens (medicinal product);Diphtheria toxoid, Haemophilus influenzae B, hepatitis B surface antigen, acellular pertussis and tetanus toxoid paediatric vaccine;exactMatch
Pediatric vaccine product containing only acellular Bordetella pertussis, Clostridium tetani and Corynebacterium diphtheriae toxoids, Haemophilus influenzae type B capsular polysaccharide conjugated, Hepatitis B virus surface antigens (medicinal product);Diphtheria toxoid, Haemophilus influenzae B, hepatitis B surface antigen, acellular pertussis and tetanus toxoid pediatric vaccine;exactMatch
Pediatric vaccine product containing only acellular Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type B and Human poliovirus antigens (medicinal product);Diphtheria and Haemophilus influenza B and acellular pertussis and poliomyelitis and tetanus paediatric vaccine;exactMatch
Pediatric vaccine product containing only acellular Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type B and Human poliovirus antigens (medicinal product);Diphtheria and Haemophilus influenza B and acellular pertussis and poliomyelitis and tetanus pediatric vaccine;exactMatch
Calcium glycerophosphate (substance);Calcium compound (substance);broadMatch
Disorder of carbohydrate metabolism (disorder);Metabolic disease (disorder);broadMatch
Sulfonethylmethane (substance);Mercaptan compound (substance);broadMatch
Pediatric vaccine product containing only acellular Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type B and Hepatitis B virus and Human Poliovirus antigens (medicinal product);Diphtheria and acellular pertussis and Haemophilus influenzae type B and hepatitis B and poliomyelitis and tetanus paediatric vaccine;exactMatch
Pediatric vaccine product containing only acellular Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type B and Hepatitis B virus and Human Poliovirus antigens (medicinal product);Diphtheria and acellular pertussis and Haemophilus influenzae type B and hepatitis B and poliomyelitis and tetanus pediatric vaccine;exactMatch
Inflammatory neuropathy (disorder);Neuritis;exactMatch
Product containing lipotropic agent (product);Product containing lipotropic agent;exactMatch
Antigen of inactivated whole Rabies lyssavirus grown in brain tissue (substance);Antigen of inactivated whole Rabies lyssavirus (substance);broadMatch
Antigen of inactivated whole Rabies lyssavirus grown in brain tissue (substance);Antigen of inactivated whole Rabies lyssavirus grown in brain tissue;exactMatch
Antigen of inactivated whole Rabies lyssavirus grown in brain tissue (substance);Inactivated whole Rabies lyssavirus Ag grown in brain tissue;exactMatch
Antigen of inactivated whole Rabies lyssavirus grown in brain tissue (substance);Inactivated whole Rabies virus antigen grown in brain tissue;exactMatch
Methantheline bromide (substance);Methantheline (substance);broadMatch
Beta-D-fructopyranose (substance);Fructose (substance);broadMatch
Betazole (substance);1H-Pyrazole-3-ethanamine;exactMatch
Structure of genitourinary system (body structure);Genitourinary system;exactMatch
Structure of genitourinary system (body structure);Genitourinary tract;exactMatch
Structure of genitourinary system (body structure);Urogenital structure;exactMatch
Structure of genitourinary system (body structure);Urogenital system;exactMatch
Naloxone hydrochloride (substance);N-allylnoroxymorphone hydrochloride;exactMatch
Substance with lyase mechanism of action (substance);Substance with lyase mechanism of action;exactMatch
Iodine-123 (substance);Iodine radioisotope (substance);broadMatch
Iodine-123 (substance);123-I;exactMatch
Boric acid (substance);Boracic acid;exactMatch
Boric acid (substance);Orthoboric acid;exactMatch
Phenelzine sulfate (substance);Phenelzine sulphate;exactMatch
Unsaturated fatty acid (substance);Unesterified fatty acid (substance);broadMatch
Titanium compound (substance);Titanium and titanium compound (substance);broadMatch
Blood group antigen IH (substance);Blood group antigen HI;exactMatch
Blood group antigen IH (substance);Blood group antigen IO;exactMatch
Tetrahydrofolic acid (substance);Tetrahydrofolate;exactMatch
Vaccine product containing only Salmonella enterica subspecies enterica serovar Typhi capsular polysaccharide unconjugated antigen in parenteral dose form (medicinal product form);Typhoid polysaccharide vaccine in parenteral dose form;exactMatch
Bite of nonvenomous arthropod (event);Bite of arthropod (event);broadMatch
Bite of nonvenomous arthropod (event);Insect bites - nonvenomous;exactMatch
Bite of nonvenomous arthropod (event);Superficial nonvenomous insect bite;exactMatch
Connective tissue structure (body structure);Body tissue structure (body structure);broadMatch
Connective tissue structure (body structure);Connective tissue;exactMatch
Ophidion holbrooki (organism);Family Ophidiiae - cusk eel (organism);broadMatch
Ophidion holbrooki (organism);Bank cusk-eel;exactMatch
Vaccine product containing only Vibrio cholerae antigen in oral dose form (medicinal product form);Cholera vaccine in oral dose form;exactMatch
Blood vessel finding (finding);Blood vessel observation;exactMatch
Blood vessel finding (finding);Vascular observation;exactMatch
Blood vessel finding (finding);Vascular sign OR symptom;exactMatch
Oil (substance);Hydrocarbon (substance);broadMatch
Aurothioglucose (substance);Gold compound (substance);broadMatch
Nickel carbonyl (substance);Nickel compound (substance);broadMatch
Nickel carbonyl (substance);Nickel tetracarbonyl;exactMatch
Vaccine product containing only inactivated whole Rabies lyssavirus antigen grown in cellular line (medicinal product);Inactivated rabies vaccine grown in cellular line;exactMatch
Oil of spruce (substance);Volatile oil (substance);broadMatch
Ethyl chloride (substance);Chloroethane;exactMatch
Vaccine product containing only inactivated whole Rabies lyssavirus antigen grown in brain tissue (medicinal product);Inactivated rabies virus vaccine grown in brain tissue;exactMatch
Selenium (substance);Se - Selenium;exactMatch
Pterins (substance);Pteridine (substance);broadMatch
Metamizole sodium (substance);Noramidopyrine methanesulfonate;exactMatch
Metamizole sodium (substance);Noramidopyrine methanesulphonate sodium;exactMatch
Vaccine product containing only live attenuated Human alphaherpesvirus 3 antigen (medicinal product);Live attenuated Human alphaherpesvirus 3 vaccine;exactMatch
Vaccine product containing only live attenuated Human alphaherpesvirus 3 antigen (medicinal product);Live attenuated Varicella-zoster vaccine;exactMatch
Glutaraldehyde (substance);Glutaral;exactMatch
Glutaraldehyde (substance);Glutardialdehyde;exactMatch
Antigen of Hepatitis B virus surface protein (substance);Antigen of Hepatitis B virus (substance);broadMatch
Antigen of Hepatitis B virus surface protein (substance);Antigen of Hepatitis B virus surface protein;exactMatch
Antigen of Hepatitis B virus surface protein (substance);Australian antigen;exactMatch
Antigen of Hepatitis B virus surface protein (substance);Hepatitis B virus surface Ag;exactMatch
Vaccine product containing only live attenuated Measles morbillivirus and Rubella virus antigens (medicinal product);Live attenuated measles and rubella vaccine;exactMatch
Fuel (substance);Industrial and household substance (substance);broadMatch
Dimethoxane (substance);Acetomethoxane;exactMatch
Vaccine product containing only live attenuated Measles morbillivirus and Mumps orthorubulavirus and Rubella virus antigens (medicinal product);Live attenuated measles, mumps, and rubella vaccine;exactMatch
Solid fuel (substance);Fuel (substance);broadMatch
Paraffin fuel (substance);Fuel (substance);broadMatch
Vaccine product containing only live attenuated Measles morbillivirus and Mumps orthorubulavirus and Rubella virus and Human alphaherpesvirus 3 antigens (medicinal product);Live attenuated measles and mumps and rubella and varicella-zoster vaccine;exactMatch
Wound finding (finding);Wound observation;exactMatch
Nutrients (substance);Biological substance (substance);broadMatch
N-3 fatty acid (substance);Essential fatty acid (substance);broadMatch
N-3 fatty acid (substance);Omega 3 fatty acid;exactMatch
N-6 fatty acid (substance);Essential fatty acid (substance);broadMatch
N-6 fatty acid (substance);Omega 6 fatty acid;exactMatch
Eicosapentaenoic acid (substance);Fish derived omega 3 fatty acid (substance);broadMatch
Eicosapentaenoic acid (substance);EPA - Eicosapentaenoic acid;exactMatch
Eicosapentaenoic acid (substance);Eicosapentaenoate;exactMatch
Eicosapentaenoic acid (substance);Icosapent;exactMatch
Docosahexaenoic acid (substance);DHA - Docosahexaenoic acid;exactMatch
Tetrasaccharide (substance);Oligosaccharide (substance);broadMatch
Complex carbohydrate (substance);Carbohydrate (substance);broadMatch
Benzoate (substance);Benzoic acid and benzoic acid derivative (substance);broadMatch
Starchy food (substance);Food (substance);broadMatch
Buckwheat - cereal (substance);Cereal (substance);broadMatch
Buckwheat - cereal (substance);Buckwheat;exactMatch
Soya oil (substance);Soy bean oil;exactMatch
Soya oil (substance);Soy oil;exactMatch
Soya oil (substance);Soya bean oil;exactMatch
Red meat (substance);Meat (substance);broadMatch
Beef (substance);Red meat (substance);broadMatch
Pork (substance);Red meat (substance);broadMatch
Vegetables pulses herbs and spices (substance);Food (substance);broadMatch
Brassica vegetable (substance);Vegetable (substance);broadMatch
Brassica vegetable (substance);Cruciferous vegetable;exactMatch
Fenugreek (substance);Vegetable (substance);broadMatch
Pulse vegetable (substance);Vegetable (substance);broadMatch
Pulse vegetable (substance);Bean pea and lentil;exactMatch
Pulse vegetable (substance);Legume;exactMatch
Herbs and spices (substance);Vegetables pulses herbs and spices (substance);broadMatch
Cardamom (substance);Spice (substance);broadMatch
Cardamom (substance);Cardamon;exactMatch
Cardamom (substance);Cardemon;exactMatch
Cardamom (substance);True Cardemom;exactMatch
Ginger (substance);Spice (substance);broadMatch
Fruit nuts and seeds (substance);Food (substance);broadMatch
Fresh fruit (substance);Fruit (substance);broadMatch
Fresh fruit (substance);FF - Fresh fruit;exactMatch
Fresh fruit (substance);Raw fruit;exactMatch
Guava (substance);Fresh fruit (substance);broadMatch
Betel nut (substance);Nut (substance);broadMatch
Betel nut (substance);Areca catechu;exactMatch
Betel nut (substance);Areca nut;exactMatch
Betel nut (substance);Betal nut;exactMatch
Betel nut (substance);Betal nuts;exactMatch
Betel nut (substance);Betel nuts;exactMatch
Sugary food (substance);Food (substance);broadMatch
Jam and preserves (substance);Sugary food (substance);broadMatch
Honey (substance);Sugary food (substance);broadMatch
Molasses (substance);Jam and preserves (substance);broadMatch
Candy (substance);Sugary food (substance);broadMatch
Sugar candy (substance);Candy (substance);broadMatch
Cough drop (substance);Sugar candy (substance);broadMatch
Penthienate bromide (substance);Penthienate (substance);broadMatch
Catridecacog (substance);Recombinant coagulation factor XIIIa;exactMatch
Physostigmine sulfate (substance);Physostigmine sulphate;exactMatch
Black PN (substance);Food coloring (substance);broadMatch
Brown HT (substance);Food coloring (substance);broadMatch
Propyl 4-hydroxybenzoate sodium salt (substance);Sodium propyl para-hydroxybenzoate;exactMatch
Methyl 4-hydroxybenzoate sodium salt (substance);Sodium methyl para-hydroxybenzoate;exactMatch
Food antioxidant (substance);Food additive (substance);broadMatch
Butylated hydroxyanisole (substance);BHA - Butylated hydroxyanisole;exactMatch
Monopotassium glutamate (substance);Potassium hydrogen L-glutamate;exactMatch
Guanosine 5'-disodium phosphate (substance);Sodium guanylate;exactMatch
