head;tail;relation
arthrogryposis with hyperkeratosis;arthrogryposis with hyperkeratosis;exactMatch
progressive pseudorheumatoid dysplasia;arthropathy, progressive pseudorheumatoid, of childhood;exactMatch
progressive pseudorheumatoid dysplasia;ppd;exactMatch
progressive pseudorheumatoid dysplasia;progressive pseudorheumatoid arthropathy of childhood;exactMatch
progressive pseudorheumatoid dysplasia;progressive pseudorheumatoid dysplasia;exactMatch
progressive pseudorheumatoid dysplasia;spondyloepiphyseal dysplasia tarda with progressive arthropathy;exactMatch
camptodactyly-arthropathy-coxa vara-pericarditis syndrome;arthropathy-camptodactyly syndrome;exactMatch
camptodactyly-arthropathy-coxa vara-pericarditis syndrome;camptodactyly-arthropathy-coxa vara-pericarditis syndrome;exactMatch
camptodactyly-arthropathy-coxa vara-pericarditis syndrome;camptodactyly-arthropathy-pericarditis syndrome;exactMatch
camptodactyly-arthropathy-coxa vara-pericarditis syndrome;cap syndrome;exactMatch
camptodactyly-arthropathy-coxa vara-pericarditis syndrome;fibrosing serositis, familial;exactMatch
camptodactyly-arthropathy-coxa vara-pericarditis syndrome;hypertrophic synovitis, congenital familial;exactMatch
camptodactyly-arthropathy-coxa vara-pericarditis syndrome;jacobs syndrome;exactMatch
camptodactyly-arthropathy-coxa vara-pericarditis syndrome;pac syndrome;exactMatch
camptodactyly-arthropathy-coxa vara-pericarditis syndrome;pericarditis-arthropathy-camptodactyly syndrome;exactMatch
ascites, chylous;ascites, chylous;exactMatch
aspartylglucosaminuria;aga deficiency;exactMatch
aspartylglucosaminuria;aspartylglucosaminidase deficiency;exactMatch
aspartylglucosaminuria;aspartylglucosaminuria;exactMatch
aspartylglucosaminuria;aspartylglycosaminuria;exactMatch
aspartylglucosaminuria;glycoasparaginase;exactMatch
aspartylglucosaminuria;glycosylasparaginase deficiency;exactMatch
short-rib thoracic dysplasia 1 with or without polydactyly;Short-rib thoracic dysplasia;broadMatch
short-rib thoracic dysplasia 1 with or without polydactyly;asphyxiating thoracic dystrophy 1;exactMatch
short-rib thoracic dysplasia 1 with or without polydactyly;jeune syndrome;exactMatch
short-rib thoracic dysplasia 1 with or without polydactyly;short-rib thoracic dysplasia 1 with or without polydactyly;exactMatch
short-rib thoracic dysplasia 1 with or without polydactyly;thoracic-pelvic-phalangeal dystrophy;exactMatch
right atrial isomerism;asplenia with cardiovascular anomalies;exactMatch
right atrial isomerism;heterotaxy, visceroatrial, autosomal recessive;exactMatch
right atrial isomerism;ivemark syndrome;exactMatch
right atrial isomerism;polyasplenia;exactMatch
right atrial isomerism;polysplenia syndrome;exactMatch
right atrial isomerism;right atrial isomerism;exactMatch
right atrial isomerism;right isomerism;exactMatch
right atrial isomerism;vah, autosomal recessive;exactMatch
renal-hepatic-pancreatic dysplasia 1;Renal-hepatic-pancreatic dysplasia;broadMatch
renal-hepatic-pancreatic dysplasia 1;renal-hepatic-pancreatic dysplasia 1;exactMatch
renal-hepatic-pancreatic dysplasia 1;rhpd;exactMatch
asthma, nasal polyps, and aspirin intolerance;asa triad;exactMatch
asthma, nasal polyps, and aspirin intolerance;asthma and nasal polyps;exactMatch
asthma, nasal polyps, and aspirin intolerance;asthma, aspirin-induced, susceptibility to;exactMatch
asthma, nasal polyps, and aspirin intolerance;asthma, nasal polyps, and aspirin intolerance;exactMatch
asthma, short stature, and elevated iga;asthma, short stature, and elevated iga;exactMatch
ataxia with myoclonic epilepsy and presenile dementia;ataxia with myoclonic epilepsy and presenile dementia;exactMatch
ataxia, deafness, and cardiomyopathy;ataxia, deafness, and cardiomyopathy;exactMatch
ataxia-deafness-retardation syndrome;adr syndrome;exactMatch
ataxia-deafness-retardation syndrome;ataxia-deafness-retardation syndrome;exactMatch
ataxia-microcephaly-cataract syndrome;amc syndrome;exactMatch
ataxia-microcephaly-cataract syndrome;ataxia-microcephaly-cataract syndrome;exactMatch
ataxia-telangiectasia;at, complementation group a;exactMatch
ataxia-telangiectasia;at, complementation group c;exactMatch
ataxia-telangiectasia;at, complementation group d;exactMatch
ataxia-telangiectasia;at, complementation group e;exactMatch
ataxia-telangiectasia;at1;exactMatch
ataxia-telangiectasia;ataxia-telangiectasia;exactMatch
ataxia-telangiectasia;ataxia-telangiectasia variant;exactMatch
ataxia-telangiectasia;louis-bar syndrome;exactMatch
ataxia-telangiectasia with generalized skin pigmentation and early death;ataxia-telangiectasia with generalized skin pigmentation and early death;exactMatch
ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia;ataxia, adult-onset, with oculomotor apraxia;exactMatch
ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia;ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia;exactMatch
ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia;ataxia-oculomotor apraxia 1;exactMatch
ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia;ataxia-oculomotor apraxia syndrome;exactMatch
ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia;ataxia-telangiectasia-like syndrome;exactMatch
ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia;cerebellar ataxia, early-onset, with hypoalbuminemia;exactMatch
atherosclerosis, premature, with deafness, nephropathy, diabetes mellitus, photomyoclonus, and degenerative neurologic disease;atherosclerosis, premature, with deafness, nephropathy, diabetes mellitus, photomyoclonus, and degenerative neurologic disease;exactMatch
athrombia, essential;athrombia, essential;exactMatch
atonic-astatic syndrome of foerster;atonic-astatic syndrome of foerster;exactMatch
atransferrinemia;atransferrinemia;exactMatch
atransferrinemia;hypotransferrinemia, familial;exactMatch
atransferrinemia;transferrin serum level quantitative trait locus 1;exactMatch
atrichia with papular lesions;atrichia with papular lesions;exactMatch
atrichia with papular lesions;papular atrichia;exactMatch
atrioventricular dissociation;a-v dissociation;exactMatch
atrioventricular dissociation;atrioventricular dissociation;exactMatch
atrophoderma vermiculata;atrophoderma vermiculata;exactMatch
atrophoderma vermiculata;atrophodermia reticulata symmetrica faciei;exactMatch
atrophoderma vermiculata;atrophodermia vermiculata;exactMatch
atrophoderma vermiculata;folliculitis ulerythematosa reticulata;exactMatch
atrophoderma vermiculata;honeycomb atrophy;exactMatch
aural atresia, multiple congenital anomalies, and mental retardation;aural atresia, multiple congenital anomalies, and mental retardation;exactMatch
australia antigen;australia antigen;exactMatch
autism;Autism, susceptiblity to;broadMatch
autism;autism;exactMatch
autism;autism spectrum disorder;exactMatch
autism;autism, susceptibility to, 1;exactMatch
autism;autistic disorder;exactMatch
central hypoventilation syndrome, congenital, 1;Central hypoventilation syndrome, congenital;broadMatch
central hypoventilation syndrome, congenital, 1;autonomic control, congenital failure of;exactMatch
central hypoventilation syndrome, congenital, 1;cchs;exactMatch
central hypoventilation syndrome, congenital, 1;cchs with hirschsprung disease;exactMatch
central hypoventilation syndrome, congenital, 1;central hypoventilation syndrome, congenital, 1;exactMatch
central hypoventilation syndrome, congenital, 1;haddad syndrome;exactMatch
central hypoventilation syndrome, congenital, 1;ondine curse, congenital;exactMatch
central hypoventilation syndrome, congenital, 1;ondine-hirschsprung disease;exactMatch
barber-say syndrome;barber-say syndrome;exactMatch
barber-say syndrome;bss;exactMatch
barber-say syndrome;hypertrichosis, atrophic skin, ectropion, and macrostomia;exactMatch
bardet-biedl syndrome 1;Bardet-Biedl syndrome;broadMatch
bardet-biedl syndrome 1;bardet-biedl syndrome 1;exactMatch
bare lymphocyte syndrome,  iia 2;bare lymphocyte syndrome;exactMatch
bare lymphocyte syndrome,  iia 2;bare lymphocyte syndrome,  iia 2;exactMatch
bare lymphocyte syndrome,  iia 2;bare lymphocyte syndrome,  iia ii, complementation group B;exactMatch
bare lymphocyte syndrome,  iia 2;bare lymphocyte syndrome,  iia ii, complementation group a;exactMatch
bare lymphocyte syndrome,  iia 2;bare lymphocyte syndrome,  iia ii, complementation group c;exactMatch
bare lymphocyte syndrome,  iia 2;bare lymphocyte syndrome,  iia ii, complementation group d;exactMatch
bare lymphocyte syndrome,  iia 2;bare lymphocyte syndrome,  iia ii, complementation group e;exactMatch
bare lymphocyte syndrome,  iia 2;bls,  iia 2;exactMatch
bare lymphocyte syndrome,  iia 2;scid, hla class ii-negative;exactMatch
bare lymphocyte syndrome,  iia 2;severe combined immunodeficiency, hla class ii-negative;exactMatch
immunodeficiency 27a;Immunodeficiency (Select Examples);broadMatch
immunodeficiency 27a;ifngr1 deficiency, autosomal recessive;exactMatch
immunodeficiency 27a;immunodeficiency 27a;exactMatch
immunodeficiency 27a;immunodeficiency 27a, mycobacteriosis, autosomal recessive;exactMatch
beemer lethal malformation syndrome;beemer lethal malformation syndrome;exactMatch
beemer lethal malformation syndrome;hydrocephalus, cardiac malformation, dense bones, etc.;exactMatch
behr syndrome;behr syndrome;exactMatch
behr syndrome;optic atrophy, infantile hereditary, with neurologic abnormalities;exactMatch
berry aneurysm, cirrhosis, pulmonary emphysema, and cerebral calcification;berry aneurysm, cirrhosis, pulmonary emphysema, and cerebral calcification;exactMatch
berry aneurysm, cirrhosis, pulmonary emphysema, and cerebral calcification;cerebral aneurysm-cirrhosis syndrome;exactMatch
beta-aminoisobutyric aciduria;baib urinary excretion;exactMatch
beta-aminoisobutyric aciduria;beta-aminoisobutyric acid, urinary excretion of;exactMatch
beta-aminoisobutyric aciduria;beta-aminoisobutyric aciduria;exactMatch
beta-aminoisobutyric aciduria;hyper-beta-aminoisobutyric aciduria;exactMatch
3-methylcrotonyl-coa carboxylase 1 deficiency;Methylcrotonylglycinuria;broadMatch
3-methylcrotonyl-coa carboxylase 1 deficiency;3-methylcrotonyl-coa carboxylase 1 deficiency;exactMatch
3-methylcrotonyl-coa carboxylase 1 deficiency;3-methylcrotonylglycinuria 1;exactMatch
3-methylcrotonyl-coa carboxylase 1 deficiency;mcc1 deficiency;exactMatch
3-methylcrotonyl-coa carboxylase 1 deficiency;mccd  iia 1;exactMatch
3-methylcrotonyl-coa carboxylase 1 deficiency;methylcrotonylglycinuria  iia 1;exactMatch
3-methylcrotonyl-coa carboxylase 2 deficiency;Methylcrotonylglycinuria;broadMatch
3-methylcrotonyl-coa carboxylase 2 deficiency;3-methylcrotonyl-coa carboxylase 2 deficiency;exactMatch
3-methylcrotonyl-coa carboxylase 2 deficiency;3-methylcrotonylglycinuria 2;exactMatch
3-methylcrotonyl-coa carboxylase 2 deficiency;mcc2 deficiency;exactMatch
3-methylcrotonyl-coa carboxylase 2 deficiency;methylcrotonylglycinuria,  iia 2;exactMatch
sitosterolemia 1;Sitosterolemia;broadMatch
sitosterolemia 1;macrothrombocytopenia/stomatocytosis, mediterranean;exactMatch
sitosterolemia 1;phytosterolemia;exactMatch
sitosterolemia 1;sitosterolemia 1;exactMatch
sitosterolemia 1;stsl;exactMatch
biemond syndrome 2;biemond syndrome 2;exactMatch
bietti crystalline corneoretinal dystrophy;bietti crystalline corneoretinal dystrophy;exactMatch
bietti crystalline corneoretinal dystrophy;bietti crystalline dystrophy;exactMatch
bietti crystalline corneoretinal dystrophy;bietti tapetoretinal degeneration with marginal corneal dystrophy;exactMatch
bifid nose, autosomal recessive;bifid nose, autosomal recessive;exactMatch
bifid nose, autosomal recessive;median fissure of nose;exactMatch
bifid nose, autosomal recessive;nose, median cleft of;exactMatch
biliary atresia, extrahepatic;biliary atresia, extrahepatic;exactMatch
biliary malformation with renal tubular insufficiency;biliary malformation with renal tubular insufficiency;exactMatch
biliary malformation with renal tubular insufficiency;cholestatic jaundice and renal tubular insufficiency;exactMatch
seckel syndrome 1;Seckel syndrome;broadMatch
seckel syndrome 1;bird-headed dwarfism;exactMatch
seckel syndrome 1;microcephalic primordial dwarfism 1;exactMatch
seckel syndrome 1;nanocephalic dwarfism;exactMatch
seckel syndrome 1;sckl;exactMatch
seckel syndrome 1;seckel syndrome 1;exactMatch
seckel syndrome 1;seckel-type dwarfism;exactMatch
microcephalic primordial dwarfism, montreal  iia;bird-headed dwarfism, montreal  iia;exactMatch
microcephalic primordial dwarfism, montreal  iia;microcephalic primordial dwarfism, montreal  iia;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 1;brachymelic primordial dwarfism;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 1;cephaloskeletal dysplasia;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 1;low-birth-weight dwarfism with skeletal dysplasia;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 1;microcephalic osteodysplastic primordial dwarfism,  iia 1;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 1;mopd 1;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 1;osteodysplastic primordial dwarfism,  iia 1;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 1;taybi-linder syndrome;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 2;microcephalic osteodysplastic primordial dwarfism,  iia 2;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 2;mopd 2;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 2;osteodysplastic primordial dwarfism,  iia 2;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 3;microcephalic osteodysplastic primordial dwarfism,  iia 3;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 3;microcephalic osteodysplastic primordial dwarfism, caroline crachami  iia;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 3;microcephalic osteodysplastic primordial dwarfism, sicilian fairy  iia;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 3;mopd 3;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 3;mopd, caroline crachami  iia;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 3;mopd, sicilian fairy  iia;exactMatch
microcephalic osteodysplastic primordial dwarfism,  iia 3;osteodysplastic primordial dwarfism,  iia 3;exactMatch
bangstad syndrome;bangstad syndrome;exactMatch
bangstad syndrome;bird-headed dwarfism with progressive ataxia, insulin-resistant diabetes, goiter, and primary gonadal insufficiency;exactMatch
blepharophimosis with ptosis, syndactyly, and short stature;blepharophimosis with ptosis, syndactyly, and short stature;exactMatch
skin/hair/eye pigmentation, variation in, 6;Skin/hair/eye pigmentation, variation in;broadMatch
skin/hair/eye pigmentation, variation in, 6;skin/hair/eye pigmentation 6, blond/brown hair;exactMatch
skin/hair/eye pigmentation, variation in, 6;skin/hair/eye pigmentation 6, blue/green eyes;exactMatch
skin/hair/eye pigmentation, variation in, 6;skin/hair/eye pigmentation, variation in, 6;exactMatch
bloom syndrome;Microcephaly, growth restriction and increased sister chromatid exchange;broadMatch
bloom syndrome;bloom syndrome;exactMatch
bloom syndrome;bs;exactMatch
bloom syndrome;microcephaly, growth restriction, and increased sister chromatid exchange 1;exactMatch
blue diaper syndrome;blue diaper syndrome;exactMatch
blue diaper syndrome;hypercalcemia, familial, with nephrocalcinosis and indicanuria;exactMatch
bone dysplasia, lethal, holmgren  iia;bone dysplasia, lethal, holmgren  iia;exactMatch
bowen-conradi syndrome;bowen hutterite syndrome, formerly;exactMatch
bowen-conradi syndrome;bowen-conradi syndrome;exactMatch
bowen syndrome of multiple malformations;bowen syndrome of multiple malformations;exactMatch
kyphomelic dysplasia;bowing, congenital, with short bones;exactMatch
kyphomelic dysplasia;kyphomelic dysplasia;exactMatch
bowing of long bones, asymmetric and symmetric;bowing of long bones, asymmetric and symmetric;exactMatch
brachydactyly,  iia a2, with microcephaly;brachydactyly,  iia a2, with microcephaly;exactMatch
brachymetapody-anodontia-hypotrichosis-albinoidism;anodontia-hypotrichosis syndrome;exactMatch
brachymetapody-anodontia-hypotrichosis-albinoidism;brachymetapody-anodontia-hypotrichosis-albinoidism;exactMatch
brachymetapody-anodontia-hypotrichosis-albinoidism;oculoosteocutaneous syndrome;exactMatch
elsahy-waters syndrome;brachioskeletogenital syndrome;exactMatch
elsahy-waters syndrome;bsg syndrome;exactMatch
elsahy-waters syndrome;elsahy-waters syndrome;exactMatch
elsahy-waters syndrome;hypospadias, hypertelorism, upper 51d coloboma, and mixed-type hearing loss;exactMatch
sabinas brittle hair syndrome;brittle hair and mental deficit;exactMatch
sabinas brittle hair syndrome;sabinas brittle hair syndrome;exactMatch
bronchiectasis with or without elevated sweat chloride 1;Bronchiectasis;broadMatch
bronchiectasis with or without elevated sweat chloride 1;bronchiectasis with or without elevated sweat chloride 1;exactMatch
bronchiectasis with or without elevated sweat chloride 1;cystic fibrosis-like syndrome;exactMatch
williams-campbell syndrome;bronchomalacia;exactMatch
williams-campbell syndrome;williams-campbell syndrome;exactMatch
buerger disease;buerger disease;exactMatch
buerger disease;thromboangiitis obliterans;exactMatch
fazio-londe disease;bulbar palsy, progressive, of childhood;exactMatch
fazio-londe disease;fazio-londe disease;exactMatch
brown-vialetto-van laere syndrome 1;Brown-Vialetto-Van Laere syndrome;broadMatch
brown-vialetto-van laere syndrome 1;brown-vialetto-van laere syndrome 1;exactMatch
brown-vialetto-van laere syndrome 1;bulbar palsy, progressive, with sensorineural deafness;exactMatch
brown-vialetto-van laere syndrome 1;pontobulbar palsy with deafness;exactMatch
cholestasis, progressive familial intrahepatic, 1;Cholestasis, progressive familial intrahepatic;broadMatch
cholestasis, progressive familial intrahepatic, 1;byler disease;exactMatch
cholestasis, progressive familial intrahepatic, 1;cholestasis, progressive familial intrahepatic, 1;exactMatch
c syndrome;c syndrome;exactMatch
c syndrome;opitz trigonocephaly syndrome;exactMatch
c syndrome;trigonocephaly syndrome;exactMatch
cahmr syndrome;cahmr syndrome;exactMatch
cahmr syndrome;cataract, hypertrichosis, mental retardation syndrome;exactMatch
calcification of joints and arteries;arterial calcification due to deficiency of cd73;exactMatch
calcification of joints and arteries;calcification of joints and arteries;exactMatch
campomelia, cumming  iia;campomelia, cumming  iia;exactMatch
campomelia, cumming  iia;cervical lymphocele with bowed long bones;exactMatch
campomelia, cumming  iia;cumming syndrome;exactMatch
tumoral calcinosis, hyperphosphatemic, familial, 1;calcinosis, tumoral, with hyperphosphatemia;exactMatch
tumoral calcinosis, hyperphosphatemic, familial, 1;cortical hyperostosis with hyperphosphatemia;exactMatch
tumoral calcinosis, hyperphosphatemic, familial, 1;hyperostosis with hyperphosphatemia;exactMatch
tumoral calcinosis, hyperphosphatemic, familial, 1;hyperostosis-hyperphosphatemia syndrome;exactMatch
tumoral calcinosis, hyperphosphatemic, familial, 1;lipocalcinogranulomatosis;exactMatch
tumoral calcinosis, hyperphosphatemic, familial, 1;morbus teutschlaender;exactMatch
tumoral calcinosis, hyperphosphatemic, familial, 1;teutschlaender disease, familial;exactMatch
tumoral calcinosis, hyperphosphatemic, familial, 1;tumoral calcinosis, hyperphosphatemic, familial;exactMatch
tumoral calcinosis, hyperphosphatemic, familial, 1;tumoral calcinosis, hyperphosphatemic, familial, 1;exactMatch
tumoral calcinosis, hyperphosphatemic, familial, 1;tumoral calcinosis, primary hyperphosphatemic;exactMatch
camptodactyly syndrome, guadalajara,  iia 1;camptodactyly syndrome, guadalajara,  iia 1;exactMatch
camptodactyly syndrome, guadalajara,  iia 1;faciothoracoskeletal syndrome;exactMatch
camptodactyly syndrome, guadalajara,  iia 2;camptodactyly syndrome, guadalajara,  iia 2;exactMatch
camptodactyly with fibrous tissue hyperplasia and skeletal dysplasia;camptodactyly with fibrous tissue hyperplasia and skeletal dysplasia;exactMatch
camptodactyly with muscular hypoplasia, skeletal dysplasia, and abnormal palmar creases;camptodactyly with muscular hypoplasia, skeletal dysplasia, and abnormal palmar creases;exactMatch
camptodactyly with muscular hypoplasia, skeletal dysplasia, and abnormal palmar creases;tel hashomer camptodactyly syndrome;exactMatch
camptodactyly-ichthyosis syndrome;camptodactyly-ichthyosis syndrome;exactMatch
lung cancer;adenocarcinoma of lung;exactMatch
lung cancer;alveolar cell carcinoma;exactMatch
lung cancer;lung cancer;exactMatch
lung cancer;lung cancer, protection against;exactMatch
lung cancer;nonsmall cell lung cancer;exactMatch
camptomelic syndrome, long-limb  iia;campomelic syndrome, long-limb  iia;exactMatch
camptomelic syndrome, long-limb  iia;camptomelic syndrome, long-limb  iia;exactMatch
candidiasis, familial, 2;Familial candidiasis;broadMatch
candidiasis, familial, 2;candidiasis, familial chronic mucocutaneous, autosomal recessive;exactMatch
candidiasis, familial, 2;candidiasis, familial, 2;exactMatch
candidiasis, familial, 2;card9 immunodeficiency;exactMatch
carbimazole sensitivity;carbimazole sensitivity;exactMatch
congenital disorder of glycosylation,  iia ia;Congenital disorders of glycosylation, type I;broadMatch
congenital disorder of glycosylation,  iia ia;carbohydrate-deficient glycoprotein syndrome,  iia ia, formerly;exactMatch
congenital disorder of glycosylation,  iia ia;cdg ia;exactMatch
congenital disorder of glycosylation,  iia ia;congenital disorder of glycosylation,  iia ia;exactMatch
congenital disorder of glycosylation,  iia ia;jaeken syndrome;exactMatch
congenital disorder of glycosylation,  iia ia;phosphomannomutase 2 deficiency;exactMatch
congenital disorder of glycosylation,  iia iia;Congenital disorders of glycosylation, type II;broadMatch
congenital disorder of glycosylation,  iia iia;alkuraya syndrome;exactMatch
congenital disorder of glycosylation,  iia iia;carbohydrate-deficient glycoprotein syndrome,  iia ii, formerly;exactMatch
congenital disorder of glycosylation,  iia iia;cdg iia;exactMatch
congenital disorder of glycosylation,  iia iia;congenital disorder of glycosylation,  iia iia;exactMatch
congenital disorder of glycosylation,  iia iia;mental retardation, growth retardation, prominent columella, and open mouth;exactMatch
congenital disorder of glycosylation,  iia i/iix;cdg-x;exactMatch
congenital disorder of glycosylation,  iia i/iix;congenital disorder of glycosylation,  iia i/iix;exactMatch
carboxypeptidase n deficiency;carboxypeptidase n deficiency;exactMatch
cardiac lipidosis, familial;cardiac lipidosis, familial;exactMatch
cardiac septal defects with coarctation of the aorta;cardiac septal defects with coarctation of the aorta;exactMatch
cardiac valvular defect, developmental;cardiac valvular defect, developmental;exactMatch
cardioauditory syndrome of sanchez cascos;cardioauditory syndrome of sanchez cascos;exactMatch
cardiomyopathy, dilated, with hypergonadotropic hypogonadism;cardiogenital syndrome;exactMatch
cardiomyopathy, dilated, with hypergonadotropic hypogonadism;cardiomyopathy with primary testicular failure;exactMatch
cardiomyopathy, dilated, with hypergonadotropic hypogonadism;cardiomyopathy, congestive, with hypergonadotropic hypogonadism;exactMatch
cardiomyopathy, dilated, with hypergonadotropic hypogonadism;cardiomyopathy, dilated, with hypergonadotropic hypogonadism;exactMatch
cardiomyopathy, dilated, with hypergonadotropic hypogonadism;cardiomyopathy, dilated, with premature ovarian failure;exactMatch
cardiomyopathy, dilated, with hypergonadotropic hypogonadism;genital anomaly with cardiomyopathy;exactMatch
cardiomyopathy, dilated, with hypergonadotropic hypogonadism;malouf syndrome;exactMatch
cardiomyopathy, dilated, with hypergonadotropic hypogonadism;najjar syndrome;exactMatch
cardiomyopathy associated with myopathy and sudden death;cardiomyopathy associated with myopathy and sudden death;exactMatch
cardioskeletal syndrome, kuwaiti  iia;cardioskeletal syndrome, kuwaiti  iia;exactMatch
carnitine-acylcarnitine translocase deficiency;cact deficiency;exactMatch
carnitine-acylcarnitine translocase deficiency;carnitine-acylcarnitine translocase deficiency;exactMatch
carnitine deficiency, systemic primary;carnitine deficiency, primary;exactMatch
carnitine deficiency, systemic primary;carnitine deficiency, systemic primary;exactMatch
carnitine deficiency, systemic primary;carnitine deficiency, systemic, due to defect 1n renal reabsorption of carnitine;exactMatch
carnitine deficiency, systemic primary;carnitine transporter, plasma-membrane, deficiency of;exactMatch
carnitine deficiency, systemic primary;carnitine uptake defect;exactMatch
carnitine deficiency, systemic primary;systemic carnitine deficiency;exactMatch
carnitine deficiency, myopathic;carnitine deficiency, myopathic;exactMatch
carnosinemia;carnosinase deficiency;exactMatch
carnosinemia;carnosinemia;exactMatch
sengers syndrome;Mitochondrial DNA depletion syndrome;broadMatch
sengers syndrome;cardiomyopathy and cataract;exactMatch
sengers syndrome;mitochondrial DNA depletion syndrome 10 (cardiomyopathic type);exactMatch
sengers syndrome;sengers syndrome;exactMatch
palmoplantar keratoderma and congenital alopecia 2;cataract-alopecia-sclerodactyly syndrome;exactMatch
palmoplantar keratoderma and congenital alopecia 2;palmoplantar keratoderma and congenital alopecia 2;exactMatch
palmoplantar keratoderma and congenital alopecia 2;ppkca, wallis  iia;exactMatch
cataract and congenital ichthyosis;cataract and congenital ichthyosis;exactMatch
cataract 46, juvenile-onset, with or without arrhythmic cardiomyopathy;Cataract;broadMatch
cataract 46, juvenile-onset, with or without arrhythmic cardiomyopathy;cataract 46, juvenile-onset, with or without arrhythmic cardiomyopathy;exactMatch
cataract 46, juvenile-onset, with or without arrhythmic cardiomyopathy;cataract, juvenile, hutterite  iia;exactMatch
cataract, microcephaly, failure to thrive, kyphoscoliosis syndrome;camak syndrome;exactMatch
cataract, microcephaly, failure to thrive, kyphoscoliosis syndrome;camfak syndrome;exactMatch
cataract, microcephaly, failure to thrive, kyphoscoliosis syndrome;cataract, microcephaly, arthrogryposis, kyphosis syndrome;exactMatch
cataract, microcephaly, failure to thrive, kyphoscoliosis syndrome;cataract, microcephaly, failure to thrive, kyphoscoliosis syndrome;exactMatch
optic disc anomalies with retinal and/or macular dystrophy;optic disc anomalies with retinal and/or macular dystrophy;exactMatch
cataract-ataxia-deafness-retardation syndrome;cataract-ataxia-deafness-retardation syndrome;exactMatch
cataract-ataxia-deafness-retardation syndrome;polyneuropathy-cataract-deafness syndrome;exactMatch
martsolf syndrome 1;Martsolf syndrome;broadMatch
martsolf syndrome 1;cataract-mental retardation-hypogonadism;exactMatch
martsolf syndrome 1;martsolf syndrome;exactMatch
martsolf syndrome 1;martsolf syndrome 1;exactMatch
celiac disease, susceptibility to, 1;Celiac disease;broadMatch
celiac disease, susceptibility to, 1;celiac disease, susceptibility to, 1;exactMatch
celiac disease, susceptibility to, 1;celiac sprue, susceptibility to, 1;exactMatch
celiac disease, susceptibility to, 1;gluten-sensitive enteropathy, susceptibility to, 1;exactMatch
cenani-lenz syndactyly syndrome;cenani syndactylism;exactMatch
cenani-lenz syndactyly syndrome;cenani-lenz syndactyly;exactMatch
cenani-lenz syndactyly syndrome;cenani-lenz syndactyly syndrome;exactMatch
cenani-lenz syndactyly syndrome;syndactyly,  iia 7;exactMatch
premature centromere division;premature centromere division;exactMatch
premature centromere division;x-chromosome centromere peculiarity;exactMatch
cephalin lipidosis;cephalin lipidosis;exactMatch
cerebellar ataxia and ectodermal dysplasia;cerebellar ataxia and ectodermal dysplasia;exactMatch
gordon holmes syndrome;cerebellar ataxia and hypogonadotropic hypogonadism;exactMatch
gordon holmes syndrome;gordon holmes syndrome;exactMatch
gordon holmes syndrome;lhrh deficiency and ataxia;exactMatch
gordon holmes syndrome;luteinizing hormone-releasing hormone, deficiency of, with ataxia;exactMatch
cerebellar ataxia and neurosensory deafness;cerebellar ataxia and neurosensory deafness;exactMatch
cerebellar ataxia, benign, with thermoanalgesia;cerebellar ataxia with loss of pain and temperature sensation;exactMatch
cerebellar ataxia, benign, with thermoanalgesia;cerebellar ataxia, benign, with thermoanalgesia;exactMatch
cerebellar ataxia, early-onset, with retained tendon reflexes;cerebellar ataxia, early-onset, with retained tendon reflexes;exactMatch
cerebellar hypoplasia/atrophy, epilepsy, and global developmental delay;cerebellar hypoplasia/atrophy, epilepsy, and global developmental delay;exactMatch
cerebellar vermis aplasia with associated features suggesting smith-lemli-opitz syndrome and meckel syndrome;cerebellar vermis aplasia with associated features suggesting smith-lemli-opitz syndrome and meckel syndrome;exactMatch
spinocerebellar ataxia, autosomal recessive 2;Spinocerebellar ataxia, autosomal recessive;broadMatch
spinocerebellar ataxia, autosomal recessive 2;cerebellar granular cell hypoplasia and mental retardation, congenital;exactMatch
spinocerebellar ataxia, autosomal recessive 2;cerebellar hypoplasia, nonprogressive norman  iia;exactMatch
spinocerebellar ataxia, autosomal recessive 2;cerebelloparenchymal disorder 3;exactMatch
