head;tail;relation
Angiomyoma of skin (disorder);Angioleiomyoma of skin;exactMatch
Angiomyoma of skin (disorder);Vascular leiomyoma of skin;exactMatch
Benign cephalic histiocytosis (disorder);Papular histiocytosis of head;exactMatch
Benign tumor of mesothelial and soft tissue (navigational concept);Navigational concept (navigational concept);broadMatch
Benign tumor of mesothelial and soft tissue (navigational concept);Benign tumor of connective tissue;exactMatch
Benign tumor of mesothelial and soft tissue (navigational concept);Benign tumour of connective tissue;exactMatch
Adenomatous polyp of cervix uteri (disorder);Adenomatous polyp - cervix uteri;exactMatch
Adenomatous polyp of cervix uteri (disorder);Adenomatous polyp of cervix uteri;exactMatch
Recurrent (qualifier value);Intermittent (qualifier value);broadMatch
Behavior descriptors (qualifier value);Descriptor (qualifier value);broadMatch
Relapsing course (qualifier value);Intermittent (qualifier value);broadMatch
Childhood (qualifier value);Period of life beginning after birth and ending before death (qualifier value);broadMatch
Childhood (qualifier value);Childhood - period;exactMatch
Congenital (qualifier value);Periods of life (qualifier value);broadMatch
Congenital (qualifier value);At birth;exactMatch
Congenital (qualifier value);Congenita;exactMatch
Primitive midgut structure (body structure);Midgut;exactMatch
Right ear structure (body structure);Right ear;exactMatch
Ossifying fibroma, calcified structure (morphologic abnormality);Fibro-osteoma;exactMatch
Ossifying fibroma, calcified structure (morphologic abnormality);Ossifying fibroma, calcified structure;exactMatch
Ossifying fibroma, calcified structure (morphologic abnormality);Osteofibroma;exactMatch
Structure of posterior wall of urinary bladder (body structure);Structure of wall of urinary bladder (body structure);broadMatch
Structure of posterior wall of urinary bladder (body structure);Posterior wall of urinary bladder;exactMatch
Disorder of vagina (disorder);Vaginal disorder;exactMatch
Structure of retropharyngeal lymph node (body structure);Deep cervical lymph node (body structure);broadMatch
Structure of retropharyngeal lymph node (body structure);Retropharyngeal lymph node;exactMatch
Gastrointestinal tract material (substance);Body tissue material (substance);broadMatch
Urinary tract material (substance);Body tissue material (substance);broadMatch
Liver tissue (substance);Gastrointestinal tract material (substance);broadMatch
Blood material (substance);Biological substance (substance);broadMatch
Myeloid-macrophage antibody (substance);Anti-leukocyte antibody (substance);broadMatch
Aldosteronism due to neoplasm of the adrenal cortex (disorder);Aldosteronism due to neoplasm of the adrenal cortex;exactMatch
Combined disorder of muscle AND peripheral nerve (disorder);Combined disorder of muscle AND peripheral nerve;exactMatch
Combined disorder of muscle AND peripheral nerve (disorder);Neuromuscular disorder;exactMatch
Fixator (physical object);Musculoskeletal implant (physical object);broadMatch
Fixator (physical object);Fixation device;exactMatch
Left nasolacrimal duct structure (body structure);Left nasolacrimal duct;exactMatch
Insertion - action (qualifier value);Introduction - action (qualifier value);broadMatch
Repair - action (qualifier value);Surgical action (qualifier value);broadMatch
Repair - action (qualifier value);Repair;exactMatch
Repair - action (qualifier value);Surgical repair;exactMatch
Idiopathic aldosteronism (disorder);Idiopathic aldosteronism;exactMatch
Brain stem compression (disorder);Brainstem compression;exactMatch
Generic anatomical site tumor invasion status (tumor staging);Malignant tumor staging (tumor staging);broadMatch
Products of conception tissue sample (specimen);Products of conception tissue;exactMatch
Tumor tissue sample (specimen);Tumor tissue;exactMatch
Tumor tissue sample (specimen);Tumour tissue;exactMatch
Umbilical cord tissue sample (specimen);Umbilical cord tissue;exactMatch
Endometrioid adenofibroma, borderline malignancy (morphologic abnormality);Endometrioid adenofibroma - borderline malignancy;exactMatch
Endometrioid adenofibroma, borderline malignancy (morphologic abnormality);Endometrioid cystadenofibroma - borderline malignancy;exactMatch
Endometrioid adenofibroma, borderline malignancy (morphologic abnormality);Endometrioid cystadenofibroma, borderline malignancy;exactMatch
Structure of primitive sex cord (body structure);Embryonic genital structure (body structure);broadMatch
Structure of primitive sex cord (body structure);Primitive sex cord;exactMatch
Benign fibrous histiocytoma (morphologic abnormality);Benign fibrohistiocytic neoplasm - category (morphologic abnormality);broadMatch
Benign fibrous histiocytoma (morphologic abnormality);Fibrous histiocytoma;exactMatch
Benign fibrous histiocytoma (morphologic abnormality);Fibroxanthoma;exactMatch
Benign fibrous histiocytoma (morphologic abnormality);Xanthofibroma;exactMatch
Biochemical analyte (substance);Analyte (substance);broadMatch
Papillary carcinoma (morphologic abnormality);Malignant squamous tumor, primary (morphologic abnormality);broadMatch
Intracavitary leiomyoma of uterus (disorder);Intracavitary uterine fibroid;exactMatch
Fibrosis of pancreas (disorder);Cirrhosis of pancreas;exactMatch
Biochemical analyte functional group (substance);Biochemical analyte (substance);broadMatch
Biochemical analyte functional group (substance);Biochemical analyte functional groups;exactMatch
Biochemical tumor marker (substance);Biochemical analyte functional group (substance);broadMatch
I system antigen (substance);Blood group antigen (substance);broadMatch
Organ-specific antibody (substance);Antibody by target (substance);broadMatch
Renal pelvis structure (body structure);Renal collecting system structure (body structure);broadMatch
Renal pelvis structure (body structure);Renal pelvis;exactMatch
Non-organ specific antibody (substance);Antibody by target (substance);broadMatch
Retinoblastoma, differentiated (morphologic abnormality);Malignant neuroendocrine neoplasm, neural (morphologic abnormality);broadMatch
Retinoblastoma, differentiated (morphologic abnormality);Retinoblastoma - differentiated;exactMatch
Finding value (qualifier value);Qualifier value (qualifier value);broadMatch
Finding value (qualifier value);Findings values;exactMatch
Presence findings (qualifier value);Finding value (qualifier value);broadMatch
Graft (substance);Biological surgical material (substance);broadMatch
Material (substance);Substance (substance);broadMatch
Physical object (physical object);Artefact;exactMatch
Physical object (physical object);Artifact;exactMatch
Physical object (physical object);Objects;exactMatch
Physical object (physical object);Physical objects;exactMatch
Biological surgical material (substance);Surgical material (substance);broadMatch
Structure of musculoskeletal system (body structure);Body system structure (body structure);broadMatch
Structure of musculoskeletal system (body structure);Locomotor system;exactMatch
Structure of musculoskeletal system (body structure);Musculoskeletal structure;exactMatch
Structure of musculoskeletal system (body structure);Musculoskeletal system;exactMatch
Blood component (substance);Blood material (substance);broadMatch
Gliomatosis cerebri (morphologic abnormality);Malignant glioma - category (morphologic abnormality);broadMatch
Uvula palatina structure (body structure);Soft palate structure (body structure);broadMatch
Uvula palatina structure (body structure);Uvula;exactMatch
Uvula palatina structure (body structure);Uvula palatina;exactMatch
Cecal mesentery (body structure);Large intestine mesentery (body structure);broadMatch
Occult carcinoma (qualifier value);Morphological descriptors (qualifier value);broadMatch
Disorder: ectopic bone tissue, congenital (disorder);Disorder: ectopic bone tissue, congenital;exactMatch
Tissue graft - material (substance);Tissue graft;exactMatch
Tissue graft - material (substance);Transplant graft;exactMatch
Types (qualifier value);Ranked categories (qualifier value);broadMatch
Yolk sac structure (body structure);Yolk sac;exactMatch
Structure of ligament of liver (body structure);Ligament of liver;exactMatch
Structure of ligament of liver (body structure);Ligamentum hepatis;exactMatch
Juxtacortical chondrosarcoma (morphologic abnormality);Periosteal chondrosarcoma;exactMatch
Infected ulcer of skin (disorder);Infected skin ulcer;exactMatch
Therapeutic intent (qualifier value);Intents (nature of procedure values) (qualifier value);broadMatch
Therapeutic intent (qualifier value);Therapeutic intent;exactMatch
Ankle edema (finding);Swollen ankle - edema;exactMatch
Ankle edema (finding);Swollen ankle - oedema;exactMatch
Intestinal infection caused by Class Cestoda and/or Class Trematoda and/or Phylum Nemata (disorder);Intestinal infection caused by Class Cestoda and/or Class Trematoda and/or Phylum Nemata;exactMatch
Intestinal infection caused by Class Cestoda and/or Class Trematoda and/or Phylum Nemata (disorder);Intestinal infection due to Class Cestoda and/or Class Trematoda and/or Phylum Nemata;exactMatch
Thumb injury (disorder);Injury of thumb;exactMatch
Traumatic injury of spinal cord and/or vertebral column (disorder);SI - Spinal injury;exactMatch
Traumatic injury of spinal cord and/or vertebral column (disorder);Traumatic injury of spinal cord and/or vertebral column;exactMatch
Traumatic injury of spinal cord and/or vertebral column (disorder);Traumatic injury of spine;exactMatch
Structure of intracranial part of optic nerve (body structure);Intracranial part of optic nerve;exactMatch
Injury of orbit proper (disorder);Injury of orbit proper;exactMatch
Injury of orbit proper (disorder);Orbital trauma;exactMatch
Injury of lens (disorder);Trauma of lens;exactMatch
Fragmentation of thyroid gland (disorder);Disruption of thyroid gland;exactMatch
Injury of adrenal gland (disorder);Injury of suprarenal gland;exactMatch
Ulcer of mouth (disorder);Mouth ulcer;exactMatch
Ulcer of mouth (disorder);Mouth ulceration;exactMatch
Ulcer of mouth (disorder);Oral ulcer;exactMatch
Ulcer of mouth (disorder);Ulceration of oral mucosa;exactMatch
Rupture of duodenum (disorder);Bursting injury of duodenum;exactMatch
Rupture of duodenum (disorder);Disruption of duodenum;exactMatch
Rupture of duodenum (disorder);Rupture of duodenum;exactMatch
Injury of urinary tract proper (disorder);Injury of urinary tract proper;exactMatch
Rupture of muscle (disorder);Muscle tear;exactMatch
Rupture of muscle (disorder);Torn muscle;exactMatch
Necrosis of nasal septum (disorder);Nasal septal necrosis;exactMatch
Structure of thoracic spinal nerve (body structure);Thoracic nerve;exactMatch
Structure of thoracic spinal nerve (body structure);Thoracic spinal nerve;exactMatch
Traumatic joint effusion (disorder);Traumation joint effusion;exactMatch
Ligament rupture (disorder);Ligament tear;exactMatch
Magnocellular nevus (morphologic abnormality);Melanocytic nevus - category (morphologic abnormality);broadMatch
Magnocellular nevus (morphologic abnormality);Melanocytoma;exactMatch
Magnocellular nevus (morphologic abnormality);Melanocytoma of the eyeball;exactMatch
Vaginal wall (body structure);Vaginal part (body structure);broadMatch
Abnormal (qualifier value);Normality findings (qualifier value);broadMatch
Adolescence (qualifier value);Period of life beginning after birth and ending before death (qualifier value);broadMatch
Adolescence (qualifier value);Adolescence - period;exactMatch
Autoimmune process (qualifier value);Abnormal immune process (qualifier value);broadMatch
Autoimmune process (qualifier value);AI - autoimmune;exactMatch
Changed status (qualifier value);Change values (qualifier value);broadMatch
Changed status (qualifier value);Change in;exactMatch
Changed status (qualifier value);Changed;exactMatch
Changed status (qualifier value);State changes;exactMatch
Luteoma (morphologic abnormality);Luteal cell tumor;exactMatch
Luteoma (morphologic abnormality);Luteal cell tumour;exactMatch
Luteoma (morphologic abnormality);Luteinoma;exactMatch
Inaccurate (qualifier value);Degree findings (qualifier value);broadMatch
Vitreous cavity structure (body structure);Vitreous and/or retinal structures (body structure);broadMatch
Vitreous cavity structure (body structure);Camera vitrea bulbi;exactMatch
Vitreous cavity structure (body structure);Vitreous chamber;exactMatch
Tar (substance);Emollient (substance);broadMatch
Ileocecal junction (body structure);Cecum structure (body structure);broadMatch
Lower esophageal segment (body structure);Esophageal segment (body structure);broadMatch
Lower esophageal segment (body structure);LOS - Lower esophageal segment;exactMatch
Lower esophageal segment (body structure);LOS - Lower oesophageal segment;exactMatch
Diaper area (body structure);Skin of part of pelvic region (body structure);broadMatch
Shoulder girdle structure (body structure);Shoulder region structure (body structure);broadMatch
Shoulder girdle structure (body structure);Pectoral girdle;exactMatch
Shoulder girdle structure (body structure);Shoulder girdle;exactMatch
Shoulder girdle structure (body structure);Structure of shoulder girdle;exactMatch
Persistent Gartner's duct (disorder);Persistent Gartner duct;exactMatch
Fibroadenosis (qualifier value);Morphological descriptors (qualifier value);broadMatch
Malignant adrenocorticotropic hormone/melanocyte stimulating hormone-secreting tumor (qualifier value);Morphological descriptors (qualifier value);broadMatch
Malignant adrenocorticotropic hormone/melanocyte stimulating hormone-secreting tumor (qualifier value);Malignant adrenocorticotropic hormone/melanocyte stimulating hormone-secreting tumor;exactMatch
Malignant adrenocorticotropic hormone/melanocyte stimulating hormone-secreting tumor (qualifier value);Malignant adrenocorticotropic hormone/melanocyte stimulating hormone-secreting tumour;exactMatch
Malignant pleomorphic adenocarcinoma (qualifier value);Malignant pleomorphic carcinoma (qualifier value);broadMatch
Malignant pleomorphic carcinoma (qualifier value);Morphological descriptors (qualifier value);broadMatch
Microinvasive carcinoma (qualifier value);Morphological descriptors (qualifier value);broadMatch
Periungual endochondroma (qualifier value);Morphological descriptors (qualifier value);broadMatch
Colostomy - stoma (morphologic abnormality);Intestinal stoma (morphologic abnormality);broadMatch
Operation on bronchus (procedure);Bronchus operation;exactMatch
Atypical fibrous histiocytoma (morphologic abnormality);Fibrohistiocytic neoplasm of borderline malignancy (morphologic abnormality);broadMatch
Atypical fibrous histiocytoma (morphologic abnormality);Atypical fibroxanthoma;exactMatch
Lung and/or mediastinum operations (procedure);Lung and mediastinum operations;exactMatch
Ovary and/or broad ligament operations (procedure);Ovary and broad ligament operations;exactMatch
Medulla oblongata structure (body structure);Brain stem part (body structure);broadMatch
Medulla oblongata structure (body structure);Medulla oblongata;exactMatch
Endocrine system and/or breast operations (procedure);Endocrine system and breast operations;exactMatch
Pituitary gland and/or pineal gland operations (procedure);Pituitary gland and pineal gland operations;exactMatch
Eyebrow and/or eyelid operations (procedure);Eyebrow and eyelid operations;exactMatch
Operation on nasolacrimal duct (procedure);NLD - Operation on nasolacrimal duct;exactMatch
Conjunctiva and/or cornea operations (procedure);Conjunctiva and cornea operations;exactMatch
Inner ear and/or eustachian canal operations (procedure);Inner ear and eustachian canal operations;exactMatch
Salivary apparatus operation (procedure);Salivary operation;exactMatch
Bile duct operation (procedure);Choledochus operations;exactMatch
Macrofollicular adenoma (morphologic abnormality);Benign adenomatous neoplasm - category (morphologic abnormality);broadMatch
Macrofollicular adenoma (morphologic abnormality);Colloid adenoma;exactMatch
Great vessel and pulmonary artery procedure (procedure);Great vessels and pulmonary artery operations;exactMatch
Foot joint structure (body structure);Foot joint;exactMatch
Foot joint structure (body structure);Joint of foot;exactMatch
Structure of left ureter (body structure);Left ureter;exactMatch
Polyglandular dysfunction AND/OR related disorder (disorder);Polyglandular dysfunction AND/OR related disorder;exactMatch
Structure of lower lobe of right lung (body structure);Lower lobe of right lung;exactMatch
Structure of lower lobe of right lung (body structure);Right lower lobe of lung;exactMatch
Structure of lower lobe of right lung (body structure);Structure of right lower lobe of lung;exactMatch
Intestinal infectious disease (disorder);Infectious disease of intestine;exactMatch
Intestinal infectious disease (disorder);Intestinal infection;exactMatch
Genital warts (disorder);Genital wart;exactMatch
Disturbance in thinking (finding);Thought finding (finding);broadMatch
Disturbance in thinking (finding);Abnormal thinking;exactMatch
Ruptured varicose veins (disorder);Ruptured varices;exactMatch
Ruptured varicose veins (disorder);Ruptured varix;exactMatch
Operation on choroid (procedure);Choroid operation;exactMatch
Post-inflammatory pulmonary fibrosis (disorder);Postinflammatory pulmonary fibrosis;exactMatch
Water-clear cell adenoma (morphologic abnormality);Benign adenomatous neoplasm - category (morphologic abnormality);broadMatch
Angular cheilitis (disorder);Angular stomatitis;exactMatch
Angular cheilitis (disorder);Perleche;exactMatch
Angular cheilitis (disorder);Perlèche;exactMatch
Benign prostatic hyperplasia (disorder);BEP - Benign enlargement of prostate;exactMatch
Benign prostatic hyperplasia (disorder);BPH - benign prostatic hyperplasia;exactMatch
Benign prostatic hyperplasia (disorder);Benign enlargement of prostate;exactMatch
Benign prostatic hyperplasia (disorder);Benign fibroma of prostate;exactMatch
Benign prostatic hyperplasia (disorder);Benign myoma of prostate;exactMatch
Benign prostatic hyperplasia (disorder);Benign prostatic hypertrophy;exactMatch
Benign prostatic hyperplasia (disorder);Nodular hyperplasia of prostate gland;exactMatch
Benign prostatic hyperplasia (disorder);Prostatic area hypertrophy;exactMatch
Benign prostatic hyperplasia (disorder);Prostatic hypertrophy;exactMatch
Inflammatory disorder of breast (disorder);Inflammatory breast disease;exactMatch
Inflammatory disorder of breast (disorder);Mastitis;exactMatch
Endometriosis of pelvis (disorder);Pelvic endometriosis;exactMatch
Edema (finding);Interstitial edema;exactMatch
Edema (finding);Interstitial oedema;exactMatch
Fetus with chromosomal abnormality (disorder);Foetus with chromosomal abnormality;exactMatch
Adrenogenital disorder (disorder);Adrenogenital syndrome;exactMatch
Adrenogenital disorder (disorder);Androgenital syndrome;exactMatch
Implantation cyst of iris following surgical procedure (disorder);Implantation cyst of iris following surgical procedure;exactMatch
Implantation cyst of iris following traumatic injury (disorder);Implantation cyst of iris following traumatic injury;exactMatch
Structure of circumorbital skin (body structure);Circumorbital skin;exactMatch
Structure of circumorbital skin (body structure);Skin of periorbital region;exactMatch
Angiokeratoma (morphologic abnormality);Benign hemangioma (morphologic abnormality);broadMatch
Megalocornea (disorder);Congenital macrocornea;exactMatch
Megalocornea (disorder);Congenital megalocornea;exactMatch
Megalocornea (disorder);Cornea enlarged;exactMatch
Megalocornea (disorder);Enlarged cornea;exactMatch
Megalocornea (disorder);MGCN - Megalocornea;exactMatch
Congenital abnormality of liver and/or biliary tract (disorder);Liver and biliary system anomalies;exactMatch
Congenital abnormality of skull and face bones (disorder);Skull and face bone anomalies;exactMatch
Simple syndactyly of fingers (disorder);Syndactyly of fingers without bone fusion;exactMatch
Aberrant thyroid gland (disorder);Ectopic thyroid tissue;exactMatch
Structure of product of conception (body structure);Anatomical structure (body structure);broadMatch
Structure of product of conception (body structure);Product of conception;exactMatch
Odontogenic tumor, malignant (morphologic abnormality);Carcinoma arising in an odontogenic cyst;exactMatch
Odontogenic tumor, malignant (morphologic abnormality);Intraosseous carcinoma;exactMatch
Odontogenic tumor, malignant (morphologic abnormality);Malignant odontogenic tumor;exactMatch
Odontogenic tumor, malignant (morphologic abnormality);Malignant odontogenic tumour;exactMatch
Odontogenic tumor, malignant (morphologic abnormality);Odontogenic carcinoma;exactMatch
Odontogenic tumor, malignant (morphologic abnormality);Odontogenic sarcoma;exactMatch
Odontogenic tumor, malignant (morphologic abnormality);Primary intraosseous carcinoma;exactMatch
Myositis (disorder);Inflammatory disorder of muscle;exactMatch
Myositis (disorder);Inflammatory myopathy;exactMatch
Myositis (disorder);Muscle inflammation;exactMatch
Inguinal region structure (body structure);Groin;exactMatch
Inguinal region structure (body structure);Inguinal region;exactMatch
Central nervous system examination (procedure);CNS examination;exactMatch
Traumatic blister of eyelids and periocular area (disorder);Blister of eyelids and periocular area;exactMatch
Structure of rectovesical septum (body structure);Rectovesical septum;exactMatch
Perioperative injury (disorder);Peri-operative injury;exactMatch
Malignant neoplasm of digestive organs and peritoneum (navigational concept);Navigational concept (navigational concept);broadMatch
Malignant tumor of lesser curve of stomach (disorder);Ca lesser curvature - stomach;exactMatch
Malignant tumor of greater curve of stomach (disorder);Ca greater curvature - stomach;exactMatch
Malignant neoplasm of soft tissue (disorder);Malignant tumor of soft tissue;exactMatch
Malignant neoplasm of soft tissue (disorder);Malignant tumour of soft tissue;exactMatch
Malignant tumor of lymphoid, hemopoietic AND/OR related tissue (disorder);Haematologic malignancy;exactMatch
Malignant tumor of lymphoid, hemopoietic AND/OR related tissue (disorder);Hematologic malignancy;exactMatch
Malignant tumor of lymphoid, hemopoietic AND/OR related tissue (disorder);Malignant neoplasm of lymphatic and haemopoietic tissue;exactMatch
Malignant tumor of lymphoid, hemopoietic AND/OR related tissue (disorder);Malignant neoplasm of lymphatic and hemopoietic tissue;exactMatch
Malignant tumor of lymphoid, hemopoietic AND/OR related tissue (disorder);Malignant tumor of lymphoid, hemopoietic AND/OR related tissue;exactMatch
Benign islet cell tumor (disorder);Benign neoplasm of islet of Langerhans;exactMatch
Benign tumor of breast (disorder);Benign neoplasm of breast;exactMatch
Benign tumor of renal parenchyma (disorder);Benign neoplasm of renal parenchyma;exactMatch
Neoplasm of uncertain behavior of histiocytic and mast cells (navigational concept);Navigational concept (navigational concept);broadMatch
Left maxillary sinus structure (body structure);Left maxillary sinus;exactMatch
Carcinoma of the rectosigmoid junction (disorder);Cancer of the rectosigmoid junction;exactMatch
Carcinoma of the rectosigmoid junction (disorder);Rectosigmoid junction cancer;exactMatch
Hyperkeratosis (morphologic abnormality);Hyperplasia (morphologic abnormality);broadMatch
Hyperkeratosis (morphologic abnormality);Callosity;exactMatch
Hyperkeratosis (morphologic abnormality);Excessive cornification;exactMatch
Hyperkeratosis (morphologic abnormality);Keratoma;exactMatch
Hyperkeratosis (morphologic abnormality);Keratosis;exactMatch
Hyperkeratosis (morphologic abnormality);Skin callus;exactMatch
Hyperkeratosis (morphologic abnormality);Tyloma;exactMatch
Hyperkeratosis (morphologic abnormality);Tylosis;exactMatch
Seminal vesiculitis (disorder);Spermatocystitis;exactMatch
Infective dermatitis of eyelid (disorder);Infectious dermatosis of eyelid;exactMatch
Lower abdomen structure (body structure);Lower abdomen;exactMatch
Cyst of lacrimal gland (disorder);Cyst of lacrimal gland;exactMatch
Cyst of lacrimal gland (disorder);Lacrimal cyst;exactMatch
Eustachian tube salpingitis (disorder);Eustachian salpingitis;exactMatch
Eustachian tube salpingitis (disorder);Otosalpingitis;exactMatch
Eustachian tube salpingitis (disorder);Tubotympanitis;exactMatch
Necrotizing enterocolitis in fetus OR newborn (disorder);NEC - Necrotising enterocolitis;exactMatch
Necrotizing enterocolitis in fetus OR newborn (disorder);NEC - Necrotizing enterocolitis;exactMatch
Necrotizing enterocolitis in fetus OR newborn (disorder);Necrotising enterocolitis;exactMatch
Necrotizing enterocolitis in fetus OR newborn (disorder);Necrotising enterocolitis in fetus OR newborn;exactMatch
Necrotizing enterocolitis in fetus OR newborn (disorder);Necrotizing enterocolitis;exactMatch
Necrotizing enterocolitis in fetus OR newborn (disorder);Pseudomembranous enterocolitis in newborn;exactMatch
Papillary cystic tumor (morphologic abnormality);Solid and cystic tumor;exactMatch
Papillary cystic tumor (morphologic abnormality);Solid and cystic tumour;exactMatch
Papillary cystic tumor (morphologic abnormality);Solid and papillary epithelial neoplasm;exactMatch
Papillary cystic tumor (morphologic abnormality);Solid pseudopapillary tumor;exactMatch
Papillary cystic tumor (morphologic abnormality);Solid pseudopapillary tumour;exactMatch
Transitional cell carcinoma (morphologic abnormality);TCC - Transitional cell carcinoma;exactMatch
Transitional cell carcinoma (morphologic abnormality);Transitional carcinoma;exactMatch
Transitional cell carcinoma (morphologic abnormality);Urothelial carcinoma;exactMatch
Ameloblastic fibrosarcoma (morphologic abnormality);Ameloblastic sarcoma;exactMatch
Ameloblastic fibrosarcoma (morphologic abnormality);Odontogenic fibrosarcoma;exactMatch
Serum globulin measurement (procedure);Serum globulin level;exactMatch
Fibrolipoma (morphologic abnormality);Lipoma morphology (morphologic abnormality);broadMatch
Bone plate, device (physical object);Bone plate, device;exactMatch
Bone plate, device (physical object);Plate;exactMatch
Traumatic blister of face (disorder);Blister of face;exactMatch
Traumatic blister of neck (disorder);Blister of neck;exactMatch
Traumatic blister of scalp (disorder);Blister of scalp;exactMatch
Traumatic blister of head, infected (disorder);Blister of head, infected;exactMatch
Traumatic blister of face, infected (disorder);Blister of face, infected;exactMatch
Traumatic blister of neck, infected (disorder);Blister of neck, infected;exactMatch
Traumatic blister of scalp, infected (disorder);Blister of scalp, infected;exactMatch
Traumatic blister of chest wall (disorder);Blister of chest wall;exactMatch
Traumatic blister of breast (disorder);Blister of breast;exactMatch
Traumatic blister of abdominal wall (disorder);Blister of abdominal wall;exactMatch
Traumatic blister of back (disorder);Blister of back;exactMatch
Traumatic blister of buttock (disorder);Blister of buttock;exactMatch
Traumatic blister of anus (disorder);Blister of anus;exactMatch
Traumatic blister of groin (disorder);Blister of groin;exactMatch
Traumatic blister of perineum (disorder);Blister of perineum;exactMatch
Traumatic blister of penis (disorder);Blister of penis;exactMatch
Traumatic blister of vulva (disorder);Blister of vulva;exactMatch
Traumatic blister of vagina (disorder);Blister of vagina;exactMatch
Traumatic blister of trunk, infected (disorder);Blister of trunk, infected;exactMatch
Traumatic blister of chest wall, infected (disorder);Blister of chest wall, infected;exactMatch
Traumatic blister of breast, infected (disorder);Blister of breast, infected;exactMatch
Traumatic blister of back, infected (disorder);Blister of back, infected;exactMatch
Traumatic blister of buttock, infected (disorder);Blister of buttock, infected;exactMatch
Traumatic blister of anus, infected (disorder);Blister of anus, infected;exactMatch
Traumatic blister of groin, infected (disorder);Blister of groin, infected;exactMatch
Traumatic blister of perineum, infected (disorder);Blister of perineum, infected;exactMatch
Traumatic blister of penis, infected (disorder);Blister of penis, infected;exactMatch
Traumatic blister of vulva, infected (disorder);Blister of vulva, infected;exactMatch
Traumatic blister of vagina, infected (disorder);Blister of vagina, infected;exactMatch
Traumatic blister of shoulder (disorder);Blister of shoulder;exactMatch
Traumatic blister of scapular region (disorder);Blister of scapular region;exactMatch
Traumatic blister of axilla (disorder);Blister of axilla;exactMatch
Traumatic blister of upper arm (disorder);Blister of upper arm;exactMatch
Traumatic blister of shoulder and upper arm, infected (disorder);Blister of shoulder and upper arm, infected;exactMatch
Traumatic blister of shoulder, infected (disorder);Blister of shoulder, infected;exactMatch
Traumatic blister of scapular region, infected (disorder);Blister of scapular region, infected;exactMatch
Traumatic blister of axilla with infection (disorder);Blister of axilla, infected;exactMatch
Traumatic blister of axilla with infection (disorder);Traumatic blister of axilla, infected;exactMatch
Traumatic blister of upper arm, infected (disorder);Blister of upper arm, infected;exactMatch
Traumatic blister of elbow (disorder);Blister of elbow;exactMatch
Traumatic blister of forearm (disorder);Blister of forearm;exactMatch
Traumatic blister of wrist (disorder);Blister of wrist;exactMatch
Traumatic blister of elbow, infected (disorder);Blister of elbow, infected;exactMatch
Traumatic blister of forearm, infected (disorder);Blister of forearm, infected;exactMatch
Traumatic blister of forearm, infected (disorder);Blister of lower arm, infected;exactMatch
Traumatic blister of forearm, infected (disorder);Traumatic blister of lower arm, infected;exactMatch
Traumatic blister of wrist, infected (disorder);Blister of wrist, infected;exactMatch
Traumatic blister of hand, infected (disorder);Blister of hand, infected;exactMatch
Traumatic blister of finger, infected (disorder);Blister of finger, infected;exactMatch
Traumatic blister of hip (disorder);Blister of hip;exactMatch
Traumatic blister of thigh (disorder);Blister of thigh;exactMatch
Traumatic blister of knee (disorder);Blister of knee;exactMatch
Traumatic blister of lower leg (disorder);Blister of lower leg;exactMatch
Traumatic blister of lower limb, infected (disorder);Blister of lower limb, infected;exactMatch
Traumatic blister of hip, infected (disorder);Blister of hip, infected;exactMatch
Traumatic blister of thigh, infected (disorder);Blister of thigh, infected;exactMatch
Traumatic blister of knee, infected (disorder);Blister of knee, infected;exactMatch
Traumatic blister of lower leg, infected (disorder);Blister of lower leg, infected;exactMatch
Traumatic blister of ankle, infected (disorder);Blister of ankle, infected;exactMatch
Traumatic blister of toe (disorder);Blister of toe;exactMatch
Traumatic blister of foot, infected (disorder);Blister of foot, infected;exactMatch
Traumatic blister of toe, infected (disorder);Blister of toe, infected;exactMatch
Malignant neoplasm of lip, oral cavity and/or pharynx (disorder);Malignant neoplasm of lip, oral cavity and/or pharynx;exactMatch
Benign neoplasm of lip, oral cavity and/or pharynx (disorder);Benign neoplasm of lip, oral cavity and/or pharynx;exactMatch
Neoplasm of uncertain behavior of lip, oral cavity and/or pharynx (disorder);Neoplasm of uncertain behavior of lip, oral cavity and/or pharynx;exactMatch
Post-infective hypopituitarism (disorder);Post-infective panhypopituitarism;exactMatch
Benign neoplasm of ribs and/or sternum and/or clavicle (disorder);Benign neoplasm of ribs, sternum and/or clavicle;exactMatch
Hemangiomas and lymphangiomas of any site (navigational concept);Navigational concept (navigational concept);broadMatch
Malignant tumor of lower labial mucosa (disorder);Malig neoplasm of lower lip, oral aspect;exactMatch
Malignant tumor of lower labial mucosa (disorder);Malignant neoplasm of lower lip, inner aspect;exactMatch
Malignant tumor of lower labial mucosa (disorder);Malignant tumor of buccal aspect of lower lip;exactMatch
Malignant tumor of lower labial mucosa (disorder);Malignant tumor of inner aspect of lower lip;exactMatch
Malignant tumor of lower labial mucosa (disorder);Malignant tumor of mucosa of lower lip;exactMatch
Malignant tumor of lower labial mucosa (disorder);Malignant tumor of oral aspect of lower lip;exactMatch
Malignant tumor of lower labial mucosa (disorder);Malignant tumour of buccal aspect of lower lip;exactMatch
Malignant tumor of lower labial mucosa (disorder);Malignant tumour of inner aspect of lower lip;exactMatch
Malignant tumor of lower labial mucosa (disorder);Malignant tumour of mucosa of lower lip;exactMatch
